dic_gloss,synonyms,sid,FSW
1255,"2266, 365",24961,M524x527S1b320496x501S23606477x474
1285,"mil duzentos e oitenta e cinco, mil-duzentos-oitenta-cinco",49818,M544x514S1f502457x490S1dc02475x490S20320509x499S11020525x487
1535,,35501,M509x568S10000493x433S11008494x470S18600491x504S11008493x541
1535,,36332,M516x555S1f502499x446S11020495x475S18602485x507S11020497x528
1553,,42897,M538x515S1f502463x491S11020478x488S11020498x487S18620520x485
1558,,35527,M508x559S10000492x442S11008493x480S11008493x513S20320493x544
1558,,36335,M510x554S1f502495x446S11020491x475S11020491x506S20324495x539
1602,,48782,M551x514S1753e475x491S1f502449x487S1dc02521x490S17610501x497
1699,,48783,M544x513S1753e479x491S1f502457x488S17542503x492S17542527x492
1726,,11435,M516x552S1dc02486x501S1f502500x448S1753e499x531S1f210485x478
1750,,33768,M541x515S1f50a460x488S17610525x497S18311476x496S11010506x485
1757,,48785,M556x514S1f240467x495S1f502445x488S11010505x487S1f240526x496
1785,,34079,M541x528S1f50a460x475S11010526x472S18311476x483S20310506x484S2e100502x499
1820,,33848,
1822,,33645,
1824,,42239,M554x515S1f502447x486S20322468x495S1dc02487x487S14402523x493
1825,,4971,M547x533S1dc02496x471S20310475x480S2e230473x501S1f502454x471S11010532x468
1840,,33769,
1848,,33851,
1854,,33665,
1855,,48786,M550x528S11010510x499S1f502450x503S20310480x511S11010535x501S2e230476x473
1856,,48922,M540x533S11010502x468S20310481x480S2e230479x501S1f502460x471S1753e523x473
1857,,5067,M546x533S11010496x468S20310475x480S2e230473x501S1f502454x471S1f210516x477
1875,,19438,M517x550S1f502497x450S1df02483x500S11020498x523S20320497x480
1880,,37757,M535x522S10000466x479S20320487x493S17610519x493S26606487x506
1881,,38525,M508x555S10000493x446S10000492x525S20320493x482S20320493x503
1894,,33385,M542x514S1f502459x487S20310477x496S14432511x492S17512493x491
1903,,33386,M541x513S1f502459x488S17512475x492S17610494x494S18742512x493
1904,,34071,M542x514S1f502459x487S17512475x491S17610494x493S14402511x492
1911,,34950,M534x513S1f502466x488S17512482x492S1f502519x488S1f502502x488
1913,,34951,M541x513S1f502459x488S17512475x492S1f502495x488S18732512x492
1916,,42905,M537x518S1f502463x490S17442482x497S17446521x494S10020502x483
1918,,39694,M545x525S10000455x495S10000495x495S20310516x509S37700539x475S2fb00530x492S2fc00530x482S37700534x475S17522475x504
1919,,39695,M545x515S10000455x485S10000504x485S17522479x492S17522528x492
1921,,33632,M546x512S17552477x491S1f502455x488S1f502531x488S1dc02498x488
1923,,33633,M552x512S17552470x491S1f502448x488S1dc02491x488S18702523x493
