canonical_gloss,synonyms,sid,FSW
6h,"(indiquant l'heure), six heures, 6 heures, 18h, dix-huit heures, 18 heures",1307,M533x541S14c08468x460S1f502517x468S27102518x501S27116469x500
7h,"(indiquant l'heure), sept heures, 7 heures, 19h, dix-neuf heures, 19 heures",1308,M534x540S14c08467x460S1dc00510x461S27102511x500S27116471x500
8h,"(indiquant l'heure), 8 heures, 20h, 20 heures, huit heures, vingt heures",1309,M534x540S11e00511x461S14c08466x460S27102511x500S27116470x500
9h,"21h, (indiquant l'heure), neuf heures, vingt-et-une heures, 9 heures, 21 heures",1310,M533x542S14400511x459S14c08467x459S27102518x501S27116471x502
A,"a, (l'alphabet)",1325,M512x508S1f520488x493
B,"b, (l'alphabet)",1326,M507x511S14720493x489
C,"c, (l'alphabet)",1327,M509x510S16d10492x490
D,"d, (l'alphabet)",1328,M508x515S10110492x485
E,"e, (l'alphabet)",1329,M508x509S14920492x491
F,"f, (l'alphabet)",1330,M515x514S1d220486x486
G,"g, (l'alphabet)",1331,M509x515S1df20491x485
H,"h, (l'alphabet)",1332,M510x515S1a020490x486
I,"i, (l'alphabet)",1333,M511x510S19220490x491
J,"j, (l'alphabet)",1334,M514x523S19a20486x503S2a20c488x477
K,"k, (l'alphabet)",1335,M515x515S14020486x485
L,"l, (l'alphabet)",1336,M512x515S1dc20488x485
M,"m, (l'alphabet)",1337,M512x508S14b40489x493
N,"n, (l'alphabet)",1338,M509x513S11940492x487
O,"o, (l'alphabet)",1339,M508x508S17610492x492
P,"p, (l'alphabet)",1340,M516x512S14051485x488
Q,"q, (l'alphabet)",1341,M508x515S10104492x485
R,"r, (l'alphabet)",1342,M508x515S11a20493x485
S,"s, (l'alphabet)",1343,M508x520S20320493x480S37700500x495
T,"t, (l'alphabet)",1344,M515x514S1d320486x486
U,"u, (l'alphabet)",1345,M508x515S11520493x485
V,"v, (l'alphabet)",1346,M508x515S10e20493x485
W,"w, (l'alphabet)",1347,M509x515S18620491x485
X,"x, (l'alphabet)",1348,M511x514S12220489x487
Y,"y, (l'alphabet)",1349,M514x520S19a20486x481S22a04495x505
Z,"z, (l'alphabet)",1350,M520x524S10b20503x498S2450a480x477
),"(parenthèses), (ponctuation)",1355,S38b04470x493
.,"(point), (ponctuation)",1352,S38800464x496
",","(virgule), (ponctuation)",1351,S38700463x496
question,(ponctuation),1356,S38904464x493
?,(ponctuation),1357,S38900464x493
vengeance,"(se) venger, ثأر",1079,
toucher,(être déjà allé à) aller,1791,M521x529S15d59480x506S1c551496x472S20500480x497S22a04479x477
ennemi,(être) contre,34,M541x578S10002511x550S1000a460x550S30e00482x483S2f900461x573S2f900528x572S22b03515x522S22b15460x522
prier (musulman),"prière musulmane, (المسلم) صلّى, الصلاة الاسلاميّة",564,M524x519S15a18477x492S15d50501x492S20500490x503S22214503x482
première mi-temps (football),-الشّوط الأوّل-كرة القدم,1487,M527x555S15d3a487x446S15d40498x455S26504498x487S21100483x468S1f550474x536S2a208504x527
deuxième mi-temps (football),-الشّوط الثّاني-كرة القدم,1488,M527x558S15d3a490x442S15d40500x452S26504499x484S21100485x466S1dc50473x525S2a208504x530
défense (football),-دفاع-كرة القدم,1480,M529x534S1440a471x486S14402497x482S20500493x467S22e04512x516S22e14472x515
corner (football),-ركنيّة-كرة القدم,1483,M530x580S20313483x435S15a50497x420S20b00512x446S22a00497x456S20356498x565S37806471x571S37900503x528S15a02478x521S27207497x497
remplaçant (football),"joueur-en-réserve (football), -لاعب احتياطي-كرة القدم",1486,M512x538S1ea14489x517S22b00488x462S21100490x499
attaque (football),-هجوم-كرة القدم,1481,M514x528S18520488x513S26a00487x489S2f900495x473
un,1,1201,M508x515S10020493x485
un,1,1862,M508x515S10000493x485
1,"un, premièrement, primo, premier-facteur, premère-raison",4337,M538x577S33b00482x483S35700482x483S1f502500x540S10041517x542S20600497x527S37602480x538S30a00482x483
1,"un, premier-facteur, premièrement, premère-raison",4338,M530x581S33b00482x483S35700482x483S1f502500x540S30a00482x483S37602480x538S15d10506x554S22a00517x529S21100517x546
une fois,1 fois,1376,M520x524S1f502493x477S27100480x509
une heure (durée),1 heure (durée),1638,M554x539S20359483x490S1f522471x472S3780b461x502S2ef04447x481S1f502536x462S3780b510x509S20359533x496
un million,"1000000, 1 million, مليون واحد",1443,M541x518S15d0a460x491S10002473x503S10040526x488S20e00478x483S2d608500x489
dix,10,1210,M530x529S1ce10508x473S1ce18471x472S2df0c504x508S2df14474x508
dix,10,1270,M553x533S14c20507x468S14c28473x468S2df1a473x505S2df02509x505S1ce00531x502S1ce08448x503
dix fois,10 fois,1385,M531x527S14c00508x473S14c08469x473S27120482x512
cent,100,1251,M513x539S1eb08489x520S10000488x462S22a00489x500S21c00505x511
mille,"mil, 1000",804,M526x517S15d18474x484S18010496x502S20500496x488S26502507x487
mil,"mille, 1000",1260,M526x515S10050475x485S23000501x497
dix milles,10000,1269,M530x530S14c50506x471S14c58471x471S23000505x512S23010470x512
millions,1000000,1386,M542x518S15a06458x502S15a02472x506S15a40530x482S20e00475x485S2d608493x491
milliard,"milliards, 1000000000",1387,M530x523S15a10518x496S15a18470x478S20e00485x488S28908499x478
dixième,10ème,1280,M556x542S14c50532x511S14c58444x511S1ce40503x462S1ce48476x462S2a20c507x507S2a214471x507S2a500531x459S2a510448x460
onze,11,1211,M520x522S1f540505x479S1f548481x479S20600489x511
douze,12,1212,M534x516S13820467x485S22200466x488S26506497x499S10e20519x486
12,douze,3465,M536x607S1dc03506x581S22a00516x562S15a04480x580S1dc01511x529S15a20479x531S22a14479x563S30a00482x483
treize,13,1236,M538x516S13820464x485S26506494x500S11e20515x486S22200463x488
quatorze,14,1237,M533x516S10020468x486S26506490x502S14420511x484
quinze,15,1238,M511x520S1bb20490x492S21c00495x481
seize,16,1239,M533x516S14c20468x484S26506494x501S1f502518x492
16,seize,1909,M530x515S10020471x485S1f902515x492S26506493x500
dix-sept,17,1240,M534x539S10020472x462S14c28467x508S1dc20510x509S22a05495x498
17,dix-sept,1910,M533x516S10020468x485S1ec20510x497S26506488x500
dix-huit,18,1241,M532x543S10020473x457S22a05494x492S11e20509x513S14c28468x511
18,dix-huit,1911,M534x516S10020467x485S12820511x492S26506487x501
dix-neuf,19,1242,M532x544S10020472x456S22a05494x491S14c28469x513S14420510x513
19,dix-neuf,1912,M532x516S10020468x485S26506489x501S14520507x485
premier,"1ère, première, 1er",1271,M539x512S1f550462x495S1f502524x488S26606490x496
deux,2,1202,M508x515S10e20493x485
deux,2,1863,M508x515S10e00493x485
deux,"2, deuxièmement, secondo",4323,M540x572S37602482x533S1dc09495x526S30a00482x483S33b00482x483S20600514x514S10051510x527
deux,"2, deuxièmement, secondo, deuxième-facteur, deuxième-raison",4324,M538x572S37602482x533S1dc09495x526S30a00482x483S33b00482x483S15d17489x545S22a07525x519S21100515x531
deux ans,"deux années, 2 ans, 2 années",1282,M532x536S20300497x501S3780b469x506S1dc40506x465S20500493x486S2e800517x500
deux fois,2 fois,1377,M520x526S1dc01489x475S27100480x511
deux millions,"2000000, 2 millions, مليونان, مليونين",1444,M545x516S15d0a456x497S10e02469x500S10e40530x485S2d608497x486S20e00475x484
vingt,20,1136,M514x515S1eb20490x496S21900487x485
vingt,20,1243,M534x520S10e20467x489S11820511x493S21700470x480S26506493x505
deux cents,200,1252,M512x548S12906490x524S22200500x516S22a00491x495S10e00489x453
deux milles,2000,1261,M526x515S10e50475x485S23000501x497
2013,,1742,M550x516S10e20450x485S10020502x486S11e20527x486S17610475x500
vingt trois,23,1138,M540x515S1eb20463x496S21900460x486S11e20517x485
deuxième,2ème,1272,M544x538S1dc50456x463S1dc40520x464S2a500517x505S2a208488x464
trois,3,1203,M512x515S11e20489x485
trois,3,1864,M513x515S11e01488x485
trois ans,"trois années, 3 ans, 3 années",1283,M531x537S20300498x501S3780b469x507S11e40506x464S20500493x485S2e800516x498
trois fois,3 fois,1378,M520x526S11e01484x474S27100480x511
trois millions,"3000000, 3 millions, ثلاثة ملايين",1445,M548x517S15d0a452x498S11e02464x493S11e40525x485S2d608490x487S20e00465x484
trois-mois,3-mois,3314,M524x593S11e40501x532S15d18475x535S24b3c497x565S2f900482x564S30a00482x483S33f00482x483
trente,30,1135,M515x515S12920491x493S22114486x485
trois cents,300,1253,M514x548S11e00487x453S22a00489x493S12906492x524S22200501x516
trois milles,3000,1262,M530x515S11e50471x485S23000505x497
3D,"cité-ettadhamen, Cité-Ettadhamen",3973,M531x516S11e20469x485S26506496x502S10110515x486
troisième,3ème,1273,M544x536S11e50457x465S11e40521x466S2a500519x503S2a208489x466
quatre,4,1204,M511x516S14420489x485
quatre,4,1865,M511x516S14400489x485
les-quatre,"eux-les quatre, 4, quatre",3877,M562x552S32407482x483S3760b513x522S34a00482x483S2eb32526x534S14437533x504
quatre ans,"4 années, quatre années, 4 ans",1284,M531x537S20300498x501S3780b469x507S14440504x464S20500493x486S2e800516x499
quatre fois,4 fois,1379,M520x526S14400487x474S27100480x511
quatre millions,"4000000, 4 millions, أربعة ملايين",1446,M549x520S15d0a451x495S14402463x498S14440527x485S2d608491x487S20e00466x480
quarante,40,1245,M536x524S14420465x492S14520511x493S21600469x476S26506491x508
quatre cents,400,1254,M511x544S14400489x456S22a00497x496S22200499x520S14a00496x529
quatre milles,4000,1263,M527x516S14450473x484S23000502x498
quatrième,4ème,1274,M540x537S14450460x464S14440518x466S2a500516x504S2a208487x467
cinq,5,1205,M512x516S14c20489x485
cinq,5,1866,M512x516S14c00489x485
cinq ans,"5 ans, cinq années, 5 années",1285,M531x537S20300498x502S3780b470x507S14c40501x464S20500493x486S2e800516x497
cinq fois,5 fois,1380,M520x526S14c00488x474S27100480x511
cinq millions,"5000000, 5 millions, خمسة ملايين",1447,M548x519S15d0a452x496S14c02462x496S14c40524x484S2d608489x488S20e00463x482
5-mois,cinq-mois,3225,M522x593S15d18476x551S14c40498x530S2f900483x580S24b3c499x565S33f00482x483
cinquante,50,1246,M522x515S1ce20500x485S22114479x492
cinq cents,500,1255,M519x535S1ce30495x466S2a206498x506S22200482x510
cinq milles,5000,1264,M529x516S14c50472x485S23000504x498
cinquième,5ème,1275,M543x537S14c50457x463S14c40519x466S2a500520x504S2a208489x468
six,6,1206,M528x516S14c08472x484S1f502513x492
six,6,1867,M527x516S14c28474x484S1f502512x492
six fois,6 fois,1381,M528x529S14c08473x471S1f502513x480S27120482x514
six-mois,6-mois,3234,M524x592S14c48466x528S1f540507x535S24b3c502x563S24b44468x564S30a00482x483
soixante,60,1247,M529x517S14c28472x485S1f902514x494S21700514x484S21700522x484
six cents,600,1256,M532x549S1f502513x460S14c28468x452S1ea0e511x526S20320474x532S26500514x499S26510474x499
600,six-cents,3856,M527x593S1f902507x540S15008465x532S2df0e507x569S2df16466x568S30a00482x483S33f00482x483
six milles,6000,1265,M533x531S14c58467x470S1f550505x485S23000508x513S23010468x513
sixième,6ème,1276,M591x537S14c58465x463S14c48409x464S1f550509x479S1f540573x472S2a500570x504S2a510410x500S2a210438x465S2a208540x467
sept,7,1207,M531x516S14c28470x484S1dc20507x486
sept fois,7 fois,1382,M530x528S1dc00506x474S14c08470x473S27120477x513
soixante-dix,70,1248,M533x516S14c28467x485S1f420504x501S22214496x493
sept cents,700,1257,M532x546S14c28468x455S1dc20506x456S1eb20508x527S20320475x530S26500516x502S26510474x502
sept milles,7000,1266,M533x532S14c58469x469S1dc50504x470S23000508x514S23010468x514
septième,7ème,1277,M586x535S1dc50504x466S1dc40562x466S14c58468x465S14c48414x465S2a500558x501S2a510414x502S2a208533x467S2a210442x467
huit,8,1208,M530x516S14c28471x484S11e20507x486
huit fois,8 fois,1383,M531x528S11e00508x475S14c08470x473S27120480x513
quatre-vingts,80,1249,M534x516S14c28466x485S13820510x486S22214498x489
huit cents,800,1258,M533x546S12920509x524S11e20509x457S20320473x530S14c28468x455S26500517x499S26510474x500
huit milles,8000,1267,M532x532S11e50507x470S14c58470x469S23000507x514S23010468x514
huitième,8ème,1278,M590x536S11e50503x465S11e40567x464S14c58468x464S14c48410x464S2a500565x502S2a510410x503S2a208536x466S2a210440x466
neuf,9,1209,M531x516S14c28469x485S14420509x485
quatre-vingt-dix,90,1250,M535x521S14c28465x489S14520510x490S21900514x479
neuf cents,900,1259,M535x544S14c28466x456S14420513x456S26510471x501S20320471x529S26500515x501S14a20516x529
neuf milles,9000,1268,M531x531S14450509x471S14c58470x470S23000506x513S23010470x513
neuvième,9ème,1279,M584x535S14c58470x465S14c48416x465S14450506x465S14440562x465S2a210444x468S2a208534x468S2a500560x502S2a510417x502
A,a,3076,M525x547S34c00482x483S1f520501x532
A,,398,M512x507S1f520488x492
A,,1706,
a côté de,,4445,M578x598S30a00484x483S34810490x504S15d35538x557S15d33555x553S20500547x587S20500560x587S36d00479x527S36d00479x565
avant-christ,"AC, A.C",4133,
a3outho,,4464,M563x575S30e00482x483S35000482x483S15d29510x530S15d21536x530S20500525x515S22a05550x561S22a15521x561
abandonner,"démissionner, démission, abandon",894,M532x547S18559468x516S18551505x517S20500511x536S14c50508x453S14c58469x453S2b710473x491S2b700510x488S20500481x535
abandonner,"quitter, démissionner, démission",3403,M566x577S33200482x483S18501505x484S18509469x512S25605519x502S25615495x530S14c50542x515S14c58519x546
quitter,"abandonner, se-retirer, laisser",3625,M583x557S1f759494x531S15d57560x498S15d59530x492S26603541x518S26613511x512S1f757524x535S32407482x483S35600482x483
détruire la forêt,abattre les arbres,3734,M702x591S15a1a500x569S37800521x542S14c10510x513S2e200528x539S2d620482x544S32800482x483S14c10679x512S15a39675x548S37800690x541S20b00685x575S26516669x574S14c10635x486S15a39632x522S37800646x515S20b00642x549S26516625x548S14c10589x514S15a39586x549S20b00597x578S26516580x577S37800601x543S2d620631x573
abattre un arbre (avec une hache),,1776,M565x590S14c20519x515S15a37514x554S37900529x546S30e00482x483S20c02552x562S26a16536x562
abattre un arbre (avec une scie),,1778,M561x596S14c20516x514S15a37510x553S37900526x542S21100548x560S27117530x566S2f900530x591S30f00482x483
abattre un arbre (avec une tronçonneuse),,1777,M551x601S14c20508x520S15a37502x560S37900518x550S30e00482x482S21100523x575S26617529x579S33630476x496
court,"raccourci, abbréviation, bref",1815,M543x526S10040512x495S10048473x496S26602513x476S2f900495x480S26616457x475
abcès,,1943,M536x576S37806470x562S30c00482x483S17651487x545S21b00492x534S20500476x548S34200482x483S14c5a505x552
abdomen,ventre,649,M521x530S36d00479x469S36d00479x526S15d02489x486S20600490x507
abeille,,391,M558x535S33100482x483S20500501x499S2950e527x522S1d410512x490
abeille,,392,M567x525S33100482x482S20500502x499S1d410538x491S26c02519x498
Abilène,,3521,M578x575S1f520414x560S14720443x553S19220462x556S1dc20486x545S14a20516x560S11950535x549S14a20563x560S30a00482x483
Abou Kacem Chebbi,أبو القاسم الشّابي,1467,
Abou Kacem Chebbi,,4449,M538x545S30a00482x483S33e00482x483S3770d459x512S18551504x457S1853f511x518S29a04523x478S37a0a458x472S16c48482x461
Abraham,,3313,M566x576S30a00482x483S16d3a524x549S37900532x536S20310524x475S20340525x522S25504525x495S20700548x550
abri sous roche,"abri-sous-roche, PREHISTOIRE",4076,
manquer,"absent, déficit, ne pas travailler, manque, absence",772,M522x549S15d0a479x487S14c00482x451S18538481x534S22b04485x497S20e00510x495
manquer,"absent, absence",2898,M520x547S15d09481x493S15200484x453S18531488x528S22b04489x489S20e00508x496
pas-là,"ne-pas-être-là, absent, manquer, manque",4366,M577x525S1f728478x509S1f720501x509S1dc28451x475S1dc20527x477S1f720557x510S1f728423x510S2880a529x511S28812448x509
pas-là,"ne-pas-être-là, absent, manquer, manque",4367,M577x525S1f728478x509S1f720501x509S1dc28451x475S1dc20527x477S1f720557x510S1f728423x510S2880a529x511S28812448x509
assimiler,"intégration par le corps, absorber",2778,M535x558S36d00479x520S14c30509x443S14c38465x444S1851a477x533S18512509x533S2b715477x482S2b704510x482S21100522x542S21100465x543
abus,exagérer,3724,M551x577S1000a499x554S20500517x542S20500472x548S3790a460x521S10041530x547S28a02482x531S31000482x483S37906460x560S35000482x483
endommager,"abîmer, détériorer",1834,M547x540S1c510517x504S30004482x483S2c331502x519S21100470x523S26502489x523S26532507x529
acanthe,ANTIQUITE,4224,M562x604S28812452x584S2880a539x561S1ef10510x522S1ef18473x541S22104515x513S22104487x532S1ef10509x562S1ef18475x584S28812449x540S2880a540x522S22104515x553S22104488x575S2fd01510x585S30a00482x483S33b00482x483
accepter,,895,M535x567S14c02489x433S14c0a466x460S26624496x468S20500503x556S20300499x535S20300499x511S37703513x518S3770b478x541
accepter,"recevoir, accueillir",3636,M531x599S32104482x483S16031507x526S16037470x526S1851c505x571S18514471x571S2d61a508x552S2d602470x552S20500511x588S20500479x588
accepter,adopter,4364,M529x551S14c02488x450S14c0a482x473S26504512x492S26514479x492S20300499x509S20300490x526S37b03512x514S37b03517x519S37b0b480x531S37b0b472x539S20500488x514
accepter,,4365,M532x543S15251494x458S15259474x474S26514478x502S26504508x501S18551505x515S18559468x515S20500513x531S20500477x532
accident,,282,M542x580S20300505x557S20300481x557S20b00494x538S26602512x536S26616457x536S26631519x564S26633466x564S30c00482x483S34610494x502
accident,,2078,M544x586S30e00482x483S20302500x548S20b00492x532S37603514x556S3760b454x556S28a0f504x520S28a17465x519S2030a483x548
accident,,2079,M540x534S20342483x482S20500481x466S15d48461x474S28101502x495S20350525x519
accident (une voiture avec un arbre) ),,1918,M555x539S14c10524x462S37a00535x491S15a1a446x512S1681a512x512S26616478x510S21600487x504S20b00542x511
accompagner,"conduire quelqu'un, emmener, رافق",205,M531x536S15a57490x494S20800489x519S1d120502x506S26620511x465S3780b470x506
accompagner,,2069,M524x541S15d48486x490S37700498x516S26620498x459S20a00476x521S1d151499x503
mener,"guider, accompagner",3365,M542x573S32400482x483S15a1b498x550S1d151503x522S37706479x553S37809479x523S20800529x548S26620526x512
réaliser,"accomplir, achever, effectuer",1811,M538x570S15a57483x460S1c551494x431S20500480x455S14c40514x503S20348494x555S20340462x516S2890e485x522S20e00495x540
se mettre d'accord,"accord, d'accord",200,M544x541S15d3b482x481S15d51494x493S20e00482x505S26511470x469S26505516x515S22104532x534S22104457x460
accord,,1642,M533x525S20311512x477S20313467x476S22e04503x507S22e14480x507
accord,,1739,M531x526S20310516x474S20318469x474S20312506x511S2031a478x511S22a03510x493S22a15477x493
charger,"accorder, attribuer, nommer",3174,M526x606S1ea10503x585S1ea18474x585S1ea48473x529S1ea40503x529S2b700503x559S2b710473x560S30a00482x483
accoucher,enfanter,931,M544x532S36d00479x468S20500485x521S36d00479x509S20500504x521S2c700521x497S2c711456x497S15a40504x490S15a48484x490
s'agenouiller,accroupi,731,M514x549S22a04494x485S20500496x538S10e04494x452S15a36487x523S11004493x504
accueillir,accueil,3597,M534x546S15230510x454S15238471x455S26604514x489S26614470x489S22104483x495S22104506x496S18531507x526S18539467x527
accuser,accusation,2070,M530x624S2b700506x574S20b00506x552S3780b463x564S10040488x525S10010515x594S20348488x560S30c00482x483
intensif,accéléré,2762,M521x533S36d00479x468S20352493x518S26a00489x498
acheter,achat,140,M529x521S15d39472x480S20500498x488S1ea47481x490S26901510x502
acheter,achat,2080,M522x599S15d39480x567S1ea41491x567S20500494x588S1ea11494x520S22a04504x544S30a00482x483S33e00482x483
achats,courses,4546,M569x593S30a00482x483S15d39431x548S15d39481x549S15d39530x549S1ea41442x550S1ea41492x551S1ea41541x551S20500443x570S20500493x571S20500543x570S34a00482x483S26526464x579S26526519x579
acheuléen,PREHISTOIRE,4055,
effacer,"supprimer, terminer, achever",934,M519x522S15d39481x478S1f751482x488S20e00507x485S26603496x500
acné,,1391,M553x530S30006482x483S10a10515x504S20600525x491S20600531x502S20500532x482
acouphènes,,2071,M566x518S33010479x483S22520515x466S2eb08521x481S15810540x491
acquisitions,,2073,M573x578S15238429x500S35300495x483S20500508x547S1855a490x551S36d00479x523S2b803526x517S2b816446x519S20500488x567S15230553x500S18552498x533S34700469x483
acquérir,,2072,M573x602S32407482x438S32401480x528S36d00479x567S15230553x453S36d00479x476S2b803526x470S2b816445x563S20500517x500S18552506x485S1855a480x577S20500476x591S15238428x546
acropole,ANTIQUITE,4225,M533x573S14404493x524S1541a491x558S22a04520x536S20500522x553S30a00482x483S33b00482x483
acrotère,ANTIQUITE,4226,
القضاء والقدر,actes de Dieu,145,M544x580S30000482x483S10001523x486S26606488x468S21100492x456S15d18475x547S1ea0e515x557S20602499x551
comédien,"acteur, théâtre, مسرح, فنّان, ممثّل",808,M537x584S20e00480x536S2eb44477x552S18001512x502S2eb00510x541S18009461x511S20e00508x526S30a00482x483S33e00482x483
acteur,"actrice, théâtre",4292,M543x584S20e00480x536S2eb44477x552S33e00482x483S2eb00510x541S30a00482x483S20e00508x526S1c501518x500S1c509459x509
actions,"action, oeuvre, oeuvres",3507,M546x521S36d00479x493S20351509x500S20357472x500S27111452x479S27103519x480
action,"oeuvre, oeuvres, actions",3553,M536x578S30e00482x483S20312504x539S20312480x539S37901522x521S37909464x522S3770b464x540S37703511x539S27100496x563S27114455x562
actions (finances),أسهم,2074,M532x531S15d39491x501S15d41509x486S2bb04469x469S20500494x478S20500487x485S20500481x491S20500476x503S37b0b484x519
mouvement,"publicité, campagne, activité, animation",277,M535x525S20330508x475S20330475x475S2e60a502x496S2e612465x496
activités libres,,2075,
acupuncture,الوخز بالإبر الصّينيّة,2077,M543x562S21100474x457S36d00479x439S20500515x532S2920a481x524S37806476x549S14c5a512x538S1d411464x497S10001505x461S20500471x537S20500491x537S23c04482x446
Adam (langue des signes arabe),,2082,M527x530S24e00506x483S14720489x470S37900495x490S37703474x507
Adam (LSF),,2081,M527x530S15a5a484x487S10010512x470S20500505x472S28807505x504S22a32498x517S21404473x502S10010476x500S20500473x489
adapter,"adaptation, associer, apparier, mettre ensemble, compatible",863,M539x523S1ea0e501x500S1ea06476x500S20500495x480S26602509x478S26616461x478
s'adapter,"se-conformer, conforme, adaptation",4361,M533x542S1ea0d498x470S1ea05467x470S1de51503x521S2b700504x495S20500492x458
adapter,,3897,M525x548S1ea40502x466S20500502x452S1ea49475x455S1de41502x518S2b800502x490
