canonical_gloss,synonyms,sid,FSW
arana,,1015,M534x547S15750467x505S22510467x488S1d45a492x454S20500503x489S20500521x489S22b04500x506S22b04518x506S2fa00512x540
arana-de-luces,,4,M549x518S32100482x483S22130459x451S22130505x452S17752507x436S1775a467x436S26600533x429S26610442x430
arbitro,,566,M579x517S30c00482x482S1ef00550x498S22120535x477S22124534x468
arbol,,609,M519x538S15a56486x526S15210480x461S20500491x509S2e230500x478
arbol-de-Navidad,,837,M570x555S20500480x527S22a13472x540S22a05496x541S24002536x523S23f02519x481S23f02528x501S23f1a434x502S23f1a442x481S2401a430x523S20500479x444S10051505x457S10059460x456
arco-iris,,93,M585x534S22510415x467S14c52430x494S26606469x494S16d20526x514S28a0a549x494
ardilla,,710,M555x535S20500463x465S11500444x487S15a56505x523S17720503x479S20500518x507S2e100532x476
ardilla,,1016,M585x571S36500482x483S20500506x521S11500492x533S37700547x537S17710533x526S15a56539x559S20500557x546S23004560x521
arena,,321,M633x571S32a00482x482S15a30487x544S18530537x522S1f730580x524S15a30618x519S26600617x484
Argentina,,426,M532x517S2ff31479x482S2b700482x454S18227515x466
armario,,850,M585x544S15a20423x492S15a20452x492S20500434x491S2df1c415x522S2df04460x523S1000a520x492S10650564x488S20500512x473S20500529x473S20500544x472S2fb00513x466S2fb00528x466S2fb00543x466S26506532x457
arpa,,725,M554x531S15048472x499S15040513x500S22520468x470S22520508x470S2ea00539x502S2ea4c445x501
arpon,,174,M562x557S10e0a438x536S10002466x541S26606498x541S26600540x462S22100550x442S20310521x473
arreglar,,109,M546x520S1000a453x480S10e40474x490S2c405507x482
arreglar,,1595,M549x525S10e40476x495S1000a452x490S20700491x476S2c405510x492
arriba,,130,M567x517S32100482x482S10020520x471S22f00542x465
arriba,,168,M516x517S10010483x487S22b00500x482
arroz,,418,M535x530S1c451505x494S15a36477x518S21800465x499S2f800467x469
arroz,,966,M532x532S15a36477x520S21800473x507S20f00469x491S2f730476x468S1c451502x498
artista,,478,M550x559S21800501x440S10051481x538S20600450x507S10a20524x463S15a36454x527
asado,,690,M522x517S11550477x487S2a208499x482
Asamblea-Nacional,,113,M535x549S26600468x519S20500465x488S10018507x508S1f710486x492S2df06512x477S1f700515x450S20500487x458S2fb06490x458S2fb02483x458
asesinar,,327,M511x523S26600493x477S1ea40488x502
asi-asi,,846,M532x550S2a538488x517S22805509x451S22803467x455S15240512x514
Asia,,295,M529x518S1f720470x503S26502503x499S15a06471x482S26506514x499
Asia,,1259,M570x527S1f720431x473S2880c462x487S22104457x473S22100445x501S17720441x512S37900490x479S15a06510x478S1f720509x496S21100549x476S26502541x499S26506555x498
asir,,381,M527x523S15d40472x477S26604501x493S22104515x501
asma,,1421,M569x587S34400470x481S36d00467x523S33910509x501S33a10523x501S20500500x547S20500468x547S14c02504x557S14c0a440x558S26600540x550S26604553x551S26614419x557S26610405x557
asociacion,,579,M533x524S1f728472x507S1f720508x509S20500487x507S20500487x475S2df1e467x484S2df06513x484
Asociacion Nacional de Sordos de Nicaragua,,1113,M544x523S20500495x504S1f720509x507S1f728471x508S20500496x478S2df06524x480S2df1e456x481
Asociacion Nacional de Sordos de Nicaragua,,1114,M544x523S20500495x504S1f720509x507S1f728471x508S20500496x478S2df06524x480S2df1e456x481
asombro,,24,M521x564S36804479x481S20500479x505S22a04482x549S16d3e480x529
astronave,,62,M529x537S15a56475x525S15a10470x476S22c00495x475S2f700517x463
asustarse,,444,M547x556S30a00482x482S26510444x513S26500533x513S20500531x528S20500441x530S14c0a467x531S14c02511x533
atar-un-nudo,,417,M566x523S2ef03508x476S2ef13460x476S1ea51503x503S1ea59468x504S26606536x504S26612433x504
atardecer,,206,M625x539S31600428x482S15a00458x484S15a00404x483S22b15432x515S22b03428x515S17d18484x521S17d10602x520S26516497x521S26502582x521S22104570x510S22104504x511S17718526x521S17710555x519S31600536x482
ataud,,54,M530x537S17138470x469S17150503x467S20500483x463S2a308507x501
atender,,727,M537x537S15a10521x464S15a18463x463S26600521x507S26610462x507
Athens,,769,M529x521S15a50470x479S20500489x480S1f540514x497S2fb04488x483
atras,,723,M553x518S2b705539x462S1f510520x468S2ff31479x483
audifono,,1441,M569x518S33010479x483S20700524x494S1ec20546x490
aula,,217,M530x553S16f30504x448S16f38474x448S20500485x468S2df06506x477S2df1e470x478S2c620493x499S15a50507x526S15a50475x526S20500489x521
aula,,1213,M603x536S20500417x506S17150426x498S17158398x497S2c320406x469S20500487x492S17102502x489S1710a462x489S22a20484x470S22e30483x465S20500567x495S16f00579x486S16f08541x486S2df12545x512S2df0a580x511S20500568x522
Australia,,700,M539x525S2d600494x495S2d608494x513S2d608497x481S20500524x496S20500460x496S15a40527x475S18252468x477
Australia,,1260,M532x550S36d00479x538S36d00480x546S20500519x523S20500474x523S18202459x476S37806474x479S15a40520x473S2d608478x451
Austria,,303,M548x525S20500451x496S11811478x500S11819518x500S20500538x500S37600498x476
Austria,,1273,M531x530S37600488x507S11811468x487S11819506x487S20500509x478S20500483x480S36d00479x471
autobus,,815,M544x546S36d00479x455S16d10501x504S16d18492x479S2fb06470x491S20500469x491S26610528x457S26604527x516
avaro,,827,M518x544S30c00482x482S20310485x529
avergonzado,,145,M601x564S33b00422x481S11a20426x521S2e502453x511S14c18510x500S22b10509x534S14c10578x500S32a00542x484S22510506x469S22510576x469S22b00576x534
avergonzado,,947,M562x531S30005482x487S30105482x477S20f00519x519S22f03527x494S16f01541x479
avestruz,,152,M601x539S22a10426x514S22a14425x521S22e10399x499S22a00504x513S22e00523x499S22e00584x461S22e04582x476S22a04503x522S22e04521x514S22e14399x514S11e58446x509S11e50482x508S15a56573x526S17150566x478S20500580x505
avion,,386,M514x524S19a50486x504S26600487x476
aviso,,494,M567x527S1f518472x472S1f510501x472S22b04532x489S26510433x479S26500521x478S22b14444x491S26510463x512S26500553x510
ayer,,48,M532x526S1f510517x483S26504517x511S30006482x483
ayudame,,631,M536x521S20500464x493S2fb00464x485S1f500485x484S15a37490x498S2b725516x479S20500526x490
ayudar,,258,M527x532S1f500492x492S15a37498x509S20500474x505S2b720508x468
ayudar,,1596,M517x536S15a37494x513S1f502496x497S20500483x514S22b20495x464
azucar,,563,M570x524S1c401543x476S20500509x479S1c451467x493S15a36431x512S26504441x493
azucar,,967,M533x551S15a36383x539S20e00377x523S26504393x522S11551398x501S22104377x505S35a04482x483S20500496x522S11501508x522
azul,,296,M543x515S1f720457x492S26606484x492S1dc20519x485
azul marino,,1149,M561x587S1f720337x556S26506356x573S1dc20365x540S31500482x483S14c20525x481S14c28451x481S22a04531x519S22a14459x517S15320530x542S15328458x539S22104549x525S22104445x525
B,,1679,M507x511S14720493x489
baboso,,851,M567x528S23403538x472S23415434x474S15a40511x501S15a48465x501
Bahamas,,81,M531x543S15a57499x457S15a57508x467S15a04469x516S15a04482x516S2d021479x486
bailar,,391,M528x532S26903502x472S26907509x467S10e04472x480S15a37478x509
bailar-despacio,,342,M535x527S15a37478x504S10004482x474S20500465x489S2f005515x475
bailer,,1597,M526x529S15a37475x506S10e04478x473S26503502x485S26507510x477S26930510x471
bajar,,11,M532x552S2880c520x448S2880c517x483S28814467x447S28814467x484S15308475x527S15300517x520
balanza,,840,M526x537S1002f475x466S17130474x517S23100500x511S26d06507x463
balde,,628,M545x529S16f30509x509S16f58477x471S2a206524x489S2a212455x488
ballena,,22,M546x557S10a52485x442S15a57474x479S10000472x527S20500454x467S20500487x495S2fb00454x459S2fb04487x500S2c305519x469
ballena,,1017,M525x599S32a00476x477S33910514x504S28901480x525S21b00479x545S10100499x551S10102446x525S17530467x563S15a56470x587S20500455x582S37e42455x572
baloncesto,,284,M543x526S26900527x423S26910438x442S23004411x502S14c20388x495S32100482x483S16f20505x434S16f28461x456
banana,,968,M546x528S1f702455x473S10008461x498S37706469x485S2b700525x502S2b705512x502S2c505503x472
banano,,569,M519x546S10008486x486S1eb12484x455S2b700500x520S2b705480x522
banar,,879,M563x517S15a11511x470S15a19463x468S23004538x478S23014427x478S30001482x482S30007482x482
banarse,,1598,M560x518S30001482x483S30007482x483S15a11512x473S15a19464x474S23004535x498S23014441x500
banco,,428,M609x536S15a48391x509S15a50438x478S15a40516x509S15a50468x478S23c04499x486S23c1c410x486S11559559x482S11851578x465S20500450x475S26626568x509
banco,,672,M556x533S14720443x467S15a51506x510S15d5a480x494S2fb04482x515S2c602533x502
banco,,699,M605x539S15a48395x512S15a50438x481S15a50466x481S15a40504x511S23c04492x485S23c1c412x490S20500449x479S11559555x480S11851574x462S26626570x501
banco,,1115,M585x552S20500448x488S37e42448x479S1475a446x505S14720447x450S37706424x512S26502415x456S26506427x456S26532424x448S21100530x527S37e46532x545S1475a525x511S14751548x528S2c602562x517
bandera,,240,M533x535S15a02500x478S10018518x505S26900470x466S26904467x481S20500519x481
baptismo,,406,M550x518S2b700482x451S18227533x482S30000481x483S2ff31479x482
bar,,532,M569x530S20500448x469S1ef00459x490S2c305430x500S26500541x479S26510508x485S26514507x492S26504541x487S18530544x508S18538507x515
barato,,118,M582x573S36a00476x477S15d54528x498S15a50527x546S20600500x494S22c04544x526S22a04569x541S36d00481x543S36d00481x552
barato,,918,M578x538S36d00479x527S36d00479x534S23004553x510S22b04524x493S15a50526x462S2fa00560x496
barba,,305,M518x570S30004482x482S15732483x516S22b04479x540S22104462x551
barberia,,686,M579x564S26510422x519S26514421x527S26500450x509S26504450x518S18530456x537S18538421x549S10e01554x484S26602506x472S20600549x448S22120549x459S22124548x436
barbilla,,883,M534x540S30004482x482S20600482x509S15d01511x517
barco,,1576,M538x517S20500495x496S15f40507x484S15f48473x484S37803468x487S3780b503x486S21b00530x496S21b00463x496
barco-de-vela,,408,M540x553S15f40425x525S15f48382x526S20500402x522S32a00482x482S17100522x508S22124517x474S22120518x483
barra,,422,M582x600S36100482x482S20600511x498S10a00524x512S26612504x584S26606552x584S1ed20547x562S1ed28509x562
barril,,288,M605x544S17140424x458S17148394x458S2ff00404x482S16d48463x456S15a18537x482S15a10592x481S2ff00480x483S2ff00560x482S22b04589x513S22b14533x514S10002516x454S2e73a489x457
barro,,228,M636x574S32a00425x482S15a30430x547S18530561x522S18538477x522S1f738523x522S1f730616x522S31500539x483
baston,,875,M507x508S20350492x493
basura,,724,M584x536S16d48415x516S17711482x463S15711443x493S16d40566x493S16d48526x493S22100435x470S22a03463x480
basura,,1181,M684x576S33300482x482S30004482x483S20500495x523S37e46496x537S22520524x502S14c52529x522S15711609x539S1711a594x559S22b03639x516S22100621x526S37806579x562S17711665x497
bebe,,730,M526x541S15a32499x483S15a3a473x492S20500479x468S2fb00479x460S26c22486x514
beber,,300,M528x528S20500494x472S1f540513x485S2c305472x504
beber,,1599,M535x549S34600482x483S1f540520x511S20500523x496S2c305490x525
beisbol,,42,M517x532S20325482x480S20305493x468S2d626495x510
beisbol,,1125,M599x533S36d23479x484S2d50a509x471S20301564x468S20321556x483S37703577x482S3770b541x496S2d526563x516
Belgica,,57,M535x551S33b00482x482S15a10485x524S26506520x515
belgica,,1274,M544x550S30004482x483S15a10495x523S20e00513x517S26506529x517
Belice,,548,M551x522S14720482x478S36d00479x497S24003523x497
Belice,,1275,M538x530S14720494x471S36d00479x499S2460a499x506
bendita,,40,M516x555S15a48483x466S15a40499x466S15a18484x528S15a10498x528S20500489x445S2c324489x502
besar,,43,M555x517S17710518x485S17718477x486S20500494x482S22100543x485S22100445x487S26606525x501S26612469x501
besar,,1600,M553x522S30005482x483S34d00482x483S20500519x510S17710533x507
Biblia,,826,M570x542S15a18434x512S15a10460x512S17730541x495S16f38508x522S14c30546x457S22104530x481S22b04505x474S2a210430x477S2a208460x477S20500444x512S20500506x500
Biblia,,1521,M597x559S20500417x522S16f38404x536S22b04413x487S22104432x509S17740445x508S14c30434x442S15d38538x533S15d30578x531S20500561x540
biblioteca,,866,M583x551S15a18395x488S15a10424x488S15a10482x451S15a18455x451S2a208423x523S2a210393x523S20500465x450S20500406x488S36d00479x480S26506499x456S26506533x456S26506568x456
bicicleta,,595,M523x534S20358506x467S20358478x483S2ea00508x492S2ea4c479x509
bien,,389,M513x523S22a04489x504S2f700486x516S1ce40491x476
bienvenidos,,290,M623x541S37401478x459S26703592x479S26713519x477S15a32418x529S15a32436x511S15a37580x464S15a37554x462
bigote,,114,M570x537S33100482x482S22a13441x498S22a05530x502S10009425x506S10001549x507S2fb04454x492S2fb04509x492
Bilwi (Puerto Cabezas),,1314,M527x535S14020474x466S16d20509x476S26506495x500S20500514x501S20500482x501S1715a507x517S37716482x519
Bilwi-Puerto-Cabezas,,72,M533x531S14250471x469S16d20504x475S15a56506x519S36d00479x521S20500469x502S20500504x500S26506492x505
binoculares,,844,M565x517S16d18454x476S16d10516x475S23210422x488S23200539x488S31400482x482
