canonical_gloss,synonyms,sid,FSW
book,,272,AS15a10S15a18S20500S15a08S15a08S20500M513x542S15a10501x459S15a18487x459S15a08487x502S15a08501x502S20500496x488S20500494x531
"خالق , خلق","مبدع , ابداع, Creation , creator, رب",8,M524x528S1ea52503x472S1ea48477x507S20600479x495
Email From Valerie ;-),,194,
father,,293,M525x532S2ff00482x483S18210487x517S20500515x514
girl,,271,AS18210S20500S22a04S20500S30007S30005M543x524S30005482x483S18210520x491S20500513x478S20500511x513S22a04520x500S30007482x483
الله,God,4,M528x525S36d00479x521S10020511x480S22a00515x475
أنا,I am,10,M522x517S10043492x483S20500479x506
mother,,294,M539x536S2ff00482x483S10010495x506S20600517x509
name sign,,295,M536x539S33b00482x483S11500489x509S2e404507x488
السعودية,Saudi arabiaٍ,9,M555x517S31300482x482S11502525x490S20600512x477
الغة الاشرة,Sign Language,11,M528x546S14c18472x463S14c10503x454S2ea18481x511S2ea08513x501S2fd00494x540
Val Feedback 1,,297,M535x521S1ed18466x480S1ed10509x480S22a04520x505S22a14470x506
Val Feedback 10,,306,M519x521S15a30481x492S1ea40496x500S26500495x479
Val Feedback 11,,307,M521x516S20300485x484S20308480x501S20600499x502
Val Feedback 12,,308,M515x516S2035a495x501S11502485x484
Val Feedback 13,,334,M531x520S15118470x502S15114470x484S23004506x481S23010506x502
Val Feedback 14,,335,M531x519S15118470x503S15114470x485S23000506x482
Val Feedback 2,,298,M527x602S20308480x482S15a51483x470S20308482x539S15a52473x525S20308476x412S20500478x398S15a51504x405S20308482x583S15a51495x579
Val Feedback 3,,299,M518x516S18410482x485S15a5a491x504
Val Feedback 4,,300,M558x565S34400446x486S15700459x521S26a04459x551S17e07537x516S34400518x479S26a04531x546
Val Feedback 5,,301,M524x535S33b00482x483S18210490x520S20500514x513
Val Feedback 6,,302,M518x536S33b00482x483S10010495x506
Val Feedback 7,,303,M527x518S33b00482x483S14720513x472
Val Feedback 8,,304,M530x547S33b00482x483S20600508x520S10610490x521
Val Feedback 9,,305,M517x514S15a48484x487S17740497x495
Val test 1,,292,M528x535S14c40504x465S14c48473x465S2eb00510x503S2eb4c480x503
waterfall,,355,M535x537S15a59485x478S14c50506x506S3780b466x490S22520503x493S2b700504x463
waterfall,,356,M541x576S15a1a490x443S14c20516x469S3780c461x443S22520509x457S2b800508x424S3780a500x514S3781c459x530S14c04490x545S15a1a488x529
waterfall,,357,M576x538S15a1a457x479S14c20479x507S3780c425x481S22520473x494S2b800476x462S3780a559x463S3781c518x479S14c04549x494S15a1a547x478
؟,,135,M509x516S29f00490x483
أ الف حرف الالف,,167,M508x512S1f540493x488
أعود بالله,,247,M531x561S10020516x439S22a03510x476S15d20488x519S15d28476x519S20500487x550S2c722470x496
الاب,"والد, اب, الوالد",223,M519x538S2ff00482x482S18010489x523S20500495x508
اب ابي بابا,,112,M518x538S33b00482x482S18210490x523S20500496x510
اتباع,"متبع, يتبع",214,M530x528S14c01504x501S14c2f471x472S2f900485x510
اتباع الرسول,"سنة, سنة الرسول",234,M518x549S33b00482x482S14c53474x522S20500493x513S10008404x501S15a01426x516S26501440x507
اثنان اثنتين اثنين اثنتان 2,,31,M508x515S10e00493x485
الحمد,"احمد , يحمد , حمد",347,M538x534S33b00496x482S33b00469x483S15a01515x506S15a21485x511
احمر,"لون احمر, احمر شفاه",287,M518x572S33b00482x483S10000493x522S20e00500x504S22a04497x557
اخ اخي شقيق,,175,M525x515S10050510x485S10058475x485S20500495x495
اربعة اربع,,33,M511x515S14400489x484
ركن,"الاركان, الركن, اركان",250,M521x531S15a40509x469S15a48480x470S2a500489x498
يساعد,"ساعدك, يساعدك, اساعدك",283,M519x524S15a37482x496S15a51496x501S26520496x476
اسان ناس الانسان الناس,,190,M554x519S30006482x482S12900530x497S20800518x498
يهودي,"اليهود, اسرائيل",203,M523x517S1ed40497x458S2ff00482x482
اليهود,"اليهود, اسرائيل",206,M524x517S31a00482x482S15a01501x487
اسرة ، عائلة,الاسارة العائلة,200,M526x522S1f702508x499S1f70a479x500S2d507506x478S2d51f475x479S20500496x479S20500497x511
اسم,,382,M528x545S33b00482x483S20500495x507S1eb07497x518S22a00515x513
اسم,,399,M517x517S10002487x502S26506484x484
لغة الاشارة,"اشارة, لغة اشارة",224,M524x548S14c10501x454S14c18477x451S2ea00508x507S2ea00485x499S2fd00488x542
لغة الاشارة,"اشارة, لغة اشارة",225,M524x548S14c10501x454S14c18477x451S2ea00508x507S2ea10485x499S2fd00488x542
اشجار شجر غابة,,84,M529x544S15218470x471S15210507x455S23810474x511S23808512x508S2fb00496x538
اشرك يشر مشرك شرك الشرك بالله,,176,M534x533S10029466x467S10027513x503S22b01495x495S20500482x482
ذبح,"اضحية, ضحى, يذبح, اضحى, ذبيحة, يضحي",260,M526x520S15a21497x489S20313474x498S20e00484x508S26507513x480
تفسير,"تفسير , Interpretation, اعطاء معنى الكلمة  give the meaning",6,M573x512S15414477x487S1541c506x487S17710553x493S17718427x493S26506526x495S26512453x496
اعوذ,,1,M519x528S10118481x476S1ec5d491x471S22b04503x498
يفتح,"افتتاح, فتح",237,M537x520S11502502x505S1150a464x505S2d508515x479S2d510465x481
الاثنين، يوم الاثنين,,270,M518x518S2ff00482x483S20500495x496S15a10499x487
الاردن,المملكة الاردنية الهاشمية,197,M518x517S34500482x482S1dc10469x468S20500494x483
الارض منخفض,,83,M535x515S15a50505x484S15a50485x485S26506520x500S26512464x501
الدين,"الاسلام  اسلام, الشهادتان",233,M533x530S10140510x500S10148474x500S22e00516x472S22e10467x470
الاسم ،اسم اسمي اسمه اسماء يسمى مسمى تسمية,,205,M534x509S10002484x494S20e00466x491S26506519x493
انسان,"الانسان , البشر",338,M520x517S15d0a481x498S1ec51494x490S20800490x484
البلدية بلدية,,363,M532x519S20341495x481S20347484x486S26907513x491S26911468x500
بيت منزل مسكن سكن,البيت المنزل المسكن,78,M519x513S15a18481x486S2031c504x498S20500493x501
التكبيرة,"تكبيرة الاحرام, تكبيرة الصلاة",251,M540x517S32104482x482S15a20528x482S15a20459x483
جد,"رجل كبير في السن, عجوز, الجد جدي",199,M518x544S33f00482x482S20500494x517S20342492x529
الجمعة,"يوم الجمعة, جمعة",267,M518x558S16c40490x537S34400482x482S20500494x512
جنازة,"الميت, الجنازة, ميت",268,M536x560S36d00479x523S20310521x534S20314518x545S35000482x482
حج,"الحج, حجة",239,M521x523S36d00479x478S15a11482x500S20500492x488
حج,"الحج, حجة",240,M557x539S17736542x519S17732540x489S2f000532x460S12920489x477S12320442x478S26502469x485
الخارجية خارجية,,367,M523x524S15a37485x494S15a41500x501S26501477x484S26500489x477
الخدمة المدنية,,366,M551x526S20306514x510S20304515x482S20600529x498S15a37455x503S17751484x474S20500461x511S2b831449x486
خسوف,الخسوف,266,M541x525S16c10521x475S15a20459x480S15a20479x492S26502460x511
الداخلية داخلية  شرطة,,362,M518x518S2ff00482x483S1ce10492x465
دعاء,"الدعاء, دعى, يدعو, داع",235,M518x558S15a00504x531S15a00484x531S32104482x482
دين,الدين,243,M533x550S33100482x482S1ed10507x503S20500495x499S28c00503x522
الراس,"راس, مدينة الرس في السعودية",273,M564x519S2ff00482x483S20500523x491S15010539x488
"الرجيم, المطرود , المبعد",,15,M525x545S14c38474x513S20e00494x533S26500507x499S16f04501x520S1a540503x457S21b00501x454
الرحمن,"رحمن , رحمة , الرحمة, راحم , يرحم",370,M521x542S1573e467x463S36d00479x459S22a04478x527S21100480x484S17736479x501
رحمة,الرحمة,371,M521x520S20352481x492S36d00479x481S21600470x496S2f900481x515
الركوع,"يركع, ركوع, ركع",252,M522x539S15a10510x471S22200508x460S37900516x499S18210478x485
زكاة,"الزكاة, يزكي",242,M554x546S37a06487x537S2031a534x531S20f00493x524S26506539x510S11012501x507S1ea10445x517S1dc40446x453S26500448x491
يوم السبت,السبت,230,M547x530S31a00482x482S10001526x486S20500514x484S22a04521x515
السعودية,,195,M552x517S31300482x482S11502522x492S20600517x478
السلام عليكم,السلام عليكم ورحمة الله,289,M552x578S2ff00482x483S15a11529x486S20500517x488S20412498x540S26b04491x560
السماء اعلى فوق,,36,M545x517S15a42518x466S15a4a457x466S30a00482x482S26506530x449S26512454x449
الشيطان,,14,M562x535S33100482x482S1a110508x482S1a120541x472S20e00503x496S22a04517x516S28c07533x510
الصيام,"يصوم , صائم , صام , صوم",344,M555x518S2ff00482x483S15a02494x505S20e00524x505S26506540x504
مولود طفل رضيع صغير,الطفل الصغير الرضيع المولود,34,M544x512S20500534x492S37906472x506S15a3a509x500S20500456x498S37906488x492S15a32466x488
ظهر,الظهر,255,M523x534S15a10511x466S15a56478x505S37900517x494S20500507x505
كل الكل جميع الجميع كل شيء,العالم العالمين,81,M551x537S15058468x463S15050509x463S15030509x506S15008467x505S20500496x480S20500497x519S2890c536x486S28914450x484
العشاء,عشاء,258,M535x542S15110506x458S17716512x522S15a56505x498S22a04511x477S37906465x503
العصر,"عصر, وقت العصر",256,M537x527S15a56495x514S15a11488x474S37806462x521S37803507x493S20500519x516S28802467x472
العنوان عنوان موضوع الموضوع سورة السورة الاية اية,,47,M521x521S1ef10492x493S15a20479x494S26506500x479S20e00484x481
العيد,عيد,259,M535x543S36d00479x458S20e00509x469S14f10505x484S1771e510x523S22a04512x507
الفتح,,284,M561x553S30a00482x483S34700482x483S14c02530x530S14c0a436x528S26902504x533S26906476x532
فجر,الفجر,254,M532x541S15a56505x495S17706507x521S14f10501x458S37906467x500S22a00508x478
القرآن,"كتاب الله القرآن الكريم,, قرآن",218,M536x527S15a30465x500S15a30490x500S20500479x512S10110520x472
كافر,الكافر,207,M520x519S20500481x481S10008495x489S10002490x494
مكتوب,"المكتوب, يكتب, الكتابة, كتابة",269,M530x514S15a37471x491S1eb51491x493S26507517x486
كرسي مقعد كنب,الكرسي المقعد الكنب,217,M530x519S20350515x480S20350470x480S22a24494x504
كسوف,الكسوف,265,M541x531S1501f514x468S15a20478x493S15a20459x482S26502465x517
لحم,"اللحم, اللحوم",343,M520x517S15d0a481x498S1ec51494x490S20800490x484
ليل,الليل,261,M565x528S18510509x513S18518468x513S17c10548x473S17c18435x472S28803523x480S2881b457x481
الم يتالم مؤلم,,350,M550x522S1bb20529x494S22100531x481S30a00482x483
مسيحي,المسيحي,208,M543x539S36d00479x519S2ff00482x482S17700523x524S20500513x524S17700501x477S20500492x483S17700479x523S20500467x525S22a05504x495S26502498x524
معلم,المعلم مدرس المدرس,174,M522x522S10041478x477S10049501x477S20500495x511S37704494x503S37707483x504
المغرب,وقت المغرب,257,M540x529S15a56491x517S15011486x470S20500519x517S37806460x522S37803510x493S28802464x471
يقابل يواجه مقابل مواجه,المقابل قابله المواجه,219,M516x523S10010501x493S10018484x476S20500495x494
شبيه  الشبيه,"نظير النظير, مكافئ المكافئ, الموازي موازي, معادل المعادل, مثيل المثيل مماثل المماثل",209,M523x510S1f702508x490S1f70a478x489
الناس ناس انسان الانسان,,35,M524x517S15a57476x482S1eb50500x498S20800489x502
النية نية,,248,M521x514S36d00479x486S18201487x492S20500477x503
ام ماما امي,,111,M519x543S33b00482x482S10010504x513S20500502x503
جدة,"عجوز, امراة كبيرة في السن",198,M590x539S33b00521x481S34200443x483S15a12563x483S20500550x481S20500552x502S22a04570x497S20342454x524S20500457x513
ناعم,"نعومة , املس",342,M523x520S15a56490x482S15a50511x481S20e00495x500S26a02478x493
انا,,39,M524x519S10043494x480S20500477x508
انا,,43,M508x522S10044493x478S20500491x511
انا,انا,275,M524x519S10013494x480S20500477x508
انتر نت,,117,M552x529S10717505x492S1071f467x491S22a07539x470S22a11449x472S21b00531x484S21b00460x485S2fd00485x523
انتر نت,,119,M544x510S19a50516x489S19a58457x490S20600490x493
انتهى خلاص,,57,M543x513S15a20481x486S15a20510x486S26512457x498S26506528x498
مرحبا,اهلا,288,M553x518S2ff00482x483S15a11530x488S20500516x487
ب حرف الباء باء,,101,M507x515S10020492x485
سفينة,باخرة,395,M519x524S15c11499x504S15c17481x504S2c720488x476
بالاضافة زيادة مرة اخرى,,105,M524x529S15a30507x471S15a50475x470S2a200501x501
بداية ابتداء بدا فتح,,70,M537x515S11502499x499S1150a464x500S2d608508x486S2d610462x485
بسم الله,,72,M544x544S33d00482x482S10110488x514S28a07514x495
بعيد يبتعد,,24,M542x538S15a01500x483S15a0b474x492S26613457x512S26607520x461S2fc00498x527
جمل,"بعير, ناقة",196,M508x535S15a40492x464S2ec00493x495
"بنت , انثى , امرأة البنت المراة الانثى",,3,M561x519S36b00482x482S20500520x485S20500521x508S18210538x485S22a04538x495
"بنت , انثى , امرأة البنت المراة الانثى، فتاة،  الفتاة",,220,M558x519S36b00482x482S1ea10515x479S29a04543x484
"بنت , انثى , امرأة البنت المراة الانثى، فتاة،  الفتاة",,221,M537x519S15009470x492S15001509x491S36d00479x481
بنت انثى امراة فتاة,,155,M555x519S36d00479x482S15001527x492S20500513x497S20500479x499S26502495x496
ت حرف التاء,,137,M508x515S11520493x485
يدعم,"تاييد , دعم , يؤيد",374,M514x525S15a18486x490S15a50502x498S20500493x501S26520497x476
تبدل تغير تحول اختلف,,173,M553x532S10002498x479S1000a472x502S2ed00536x468S2ed14448x509S2fc00502x508
تجارة يتاجر التجارة بيع يبيع,,368,M535x534S1ea41500x467S1ea49465x483S26d00508x497S26d18466x514S2fc00500x523
تربية بدنية,"تربية رياضية , تمارين رياضية , تدريب رياضي , درس رياضة",340,M539x512S36d00479x508S17711520x489S17719461x489
ترجمة يترجم,مترجم,385,M526x532S15a37481x468S2a20e490x503S15a51488x486S15a31503x474S21100475x482S20500491x468
"هذا , هو",تستخدم للاشارة الى شخص او شيء,5,M523x524S10118476x494S20500478x485S26502497x476S10002493x493
"ولادة ، يلد ، تلد ,","تضع مولودا, عملية ولادة, ولدت",201,M520x528S15a14481x471S15a1c508x471S2c700490x499
"ولادة ، يلد ، تلد ,","تضع مولودا, عملية ولادة",202,M535x530S10009465x469S10001490x478S20500479x471S22a05507x501S17617519x514
تعال,,59,M517x516S18207500x484S26503483x503
تعبان متعب تعب,,348,M526x521S3780b474x485S15a41503x489S20601480x480S26503493x508
تعليم علم يعلم,,364,M530x523S37907472x503S2035a513x495S17727480x488S37904490x502S21b00471x478
تفضل ترحيب اهلا,,128,M519x521S15a30480x493S15a30507x494S26521491x479
تمساح,,336,M519x529S14e38482x498S14e50492x493S23000494x472
تمساح,,337,M531x519S15118470x503S15114470x485S23000506x482
ث حرف الثاء,,138,M509x514S18720491x485
ثعبان,,397,M514x527S11020490x500S26b00487x474
ثلاث ثلاثة,,32,M511x515S11e00488x485
ثمار قطاف قطف يقطف قطفت,,38,M537x528S14c09462x472S1eb10490x489S23005512x502
جاء اتى قدم حضر ياتي يحضر,,49,M522x518S18211478x501S25d03504x482
جاء حضر اتى قدم,,23,M520x520S15a01497x479S26603480x498
جدة,,346,M590x540S33b00521x482S34200443x484S15a12563x484S20500550x482S20500552x503S22a04570x498S20342454x525S20500457x514
جرح نازف,,353,M517x529S37807485x520S10e04497x491S26c07484x471
جنة وردة,,129,M532x531S17630474x515S17630510x515S22a20495x501S14c30508x470S14c38469x469
جيم حرف الجيم ج,,139,M508x510S16d10491x490
جيم حرف الجيم ج,,144,M508x509S14910492x491
ح حرف الحاء,,140,M511x507S18210488x492
حافلة,,393,M516x532S16d10499x493S16d18484x512S26500500x469
حسنات حسنة,,107,M541x521S15a12514x496S36d00479x517S22a00522x479
حسنة عمل صالح حسنات,,97,M539x517S36d00479x513S17751520x482S20500508x497
حفظ يحفظ تحفظ نحفظ,,91,M524x529S20500477x512S15749495x472S20500479x479S20348487x514S20340494x512S15741494x470S22a24501x495
حمام دورة مياه تواليت,,77,M519x520S15a49480x480S20500487x487S1dc57496x490
حمد يحمد الحمد,,216,M518x532S33b00482x482S15a00497x505S20500499x500S15a28486x504S20500487x501
حية,,398,M508x538S10040493x508S2dc06493x463
حيوانات اغنام ماعز غنم,,89,M549x524S34500479x482S33010479x482S15214529x493S20500521x492
حيوانات مفترسة,,188,M528x534S15050502x466S26504509x501S15058472x479S26514476x514S2fd00491x528
حيوانات.,,187,M529x516S15a49483x493S17951510x494S20600471x483
خ حرف الخاء,,141,M512x507S18510487x492
خاء حرف الخاء خ,,161,M515x509S1f310485x490
يخاف,"خوف, خائف",263,M518x512S15a37481x489S11942492x488
خدمة خدمات,,281,M526x538S15a31503x515S15a39474x509S26503507x468S26507504x487S26511480x474S26515481x489S2fb00492x461
خرج يخر خرجنا خرجت نخرج,,122,M537x534S15a31504x474S15a57476x498S20b00499x487S22a07524x465S22a13463x520
خرج يخرج خروج نخرج,,181,M530x535S15d09476x482S15a41507x512S26501492x499S21000469x465
خطر خطير مشكلة,,56,M523x530S15a37476x469S15a51500x486S20b00487x475S22a04510x515
د دال جرف الدال,,142,M513x509S1ed10487x490
داخلي في نفسي,,183,M509x530S18212494x485S22e04491x512S20e00496x470
دخل  في يدخل دخول دخلت دخلنا,,71,M527x527S16d49473x473S15a41504x504S26501489x489
دراجة نارية,,392,M526x524S20350511x476S20350475x477S23020488x506
يدعو,دعاء,212,M520x521S15a31497x492S15a31481x498S22a20482x478
طبيب,دكتور,285,M520x527S37803490x473S10a37489x499S20e00495x491S22a01481x477
دكتور دكتوراة,,191,M515x517S1ef10486x502S26502492x483
ذ ذال حرف الذال,,146,M511x512S12810488x488
"شارع, الشارع, الطريق, طريق, ممر , الممر","ذهاب واياب , ذهاب وعودة , الذهاب والعودة",222,M533x522S18211504x505S18219472x505S26c00506x479S26c10467x478
ر حرف الراء  راء,,149,M513x513S10a20487x487
رجل ولد الرجل الولد ذكر الذكر شاب الشاب,,278,M557x547S33b00482x482S20500502x499S1ec5d515x510S2ef00539x527
رسول نبي محمد عليه السلام,,93,M518x554S33e00482x482S14c53473x527S20500495x517
رصيف,,388,M527x523S1825a482x480S10e04512x477S26c10474x508
رفع يرف يحيي,,126,M528x519S14c30504x487S14c38472x488S22a20494x481
"مكافئ , مماثل مرافق",رفيق شريك,211,M533x531S10009512x501S10029468x469S22b01491x491S20500486x479
يصوم,"صيام, صوم, رمضان",241,M565x519S33b00482x483S15a0e518x507S26506550x505S20e00491x503
يرمي يلقى,رمى القى,215,M545x538S17736530x518S17736494x518S22a21508x503S14c31483x461S14c3f455x473
ز زاي حرف الزاي,,150,M508x515S11d28492x485
زبدة,,341,M525x517S15a36497x484S11550510x487S21100494x503S26502475x503
ساعة,"وقت , زمن",400,M531x526S10051501x505S20359495x474S3780b470x491S20500491x492
زيادة اضافة كمان,,103,M549x530S15a30534x469S15a30458x471S2a200526x500S15a50509x470S15a50481x470S2a218451x502
س حرف السين سين,,151,M506x513S15a20494x486
سؤال استفسار استفهام يسال سال اسال,,136,M512x532S10720488x468S29f00493x499
ساعة,,280,M515x535S15a18485x495S10010500x489S2e800500x464S20500500x524
ساعة,ساعة يد,282,M526x525S20357491x476S3770b474x493S20500480x488S10051496x504
ساعدني,ساعدنا,373,M520x520S15a37481x481S15a31497x484S26504492x505
سبب السبب لماذا,,51,M522x520S15d19477x497S15d31499x488S20700478x479
سبع سبعة الرقم سبعة 7,,110,M508x526S10e20493x496S22a00493x473
سجد,"سجدة, يسجد, سجود",253,M518x540S30304482x477S32104482x488S15a00494x513S20500494x492
مستقيم,"طريق , سراط",372,M508x542S15a30492x459S15a40493x477S21100494x507S26500494x527
سرير,,349,M529x515S19d10500x486S19d18471x486
سعيد مبسوط فرحان,,25,AS26505M550x525S31500480x482S17717520x492S1771f456x496S22a13446x487S22104518x482S36d00479x521S33e00480x482S22104465x485S22a05537x482
سعيد مبسوط فرحان,,40,M532x523S20e00506x492S22f07511x479S15d0a468x504S20e00481x492S22f11467x479S15d02504x504S2fb00493x476
سعيد مبسوط فرحان,,277,M532x523S20e00506x492S22f07511x479S15d0a468x504S20e00481x492S22f11467x479S15d02504x504S2fb00493x476
سمك اسماك حوت,,123,M508x544S15a40492x502S2dd06492x456S2f710492x537
سنة اتباع السنة,,246,M518x598S33b00482x482S20500493x515S14c53469x526S15a30420x525S15a40420x552S20e00419x534S26500419x583
سيئة سيئات اخطاء خطأ,,108,M521x521S36d00479x480S10001490x491S20e00485x484S23303455x481
سيارة اجرة,,391,M565x534S20303510x470S20303540x466S23109545x493S23117512x498S2fb04536x522S15a07435x479S1dc57445x485S2ed08435x511
ش شين حرف الشين,,152,M511x515S14c20488x484
شاحنة سيارة نقل كبيرة,,394,M542x516S15a5f459x485S15a5e482x500S26c04515x501
شارع طريق ممر ممشى,,92,M533x527S18259473x490S18251504x490S26c00506x472S2fc00493x516S26c10467x474
شجرة اشجار,,87,M511x534S14c00488x466S25100491x501
شك تردد لا يعرف غير متاكد,,96,M530x582S36100482x482S14c40506x522S14c48477x523S2e100492x553
ص حرف الصاد صاد,,153,M508x507S20320493x492
صديق,صاحب,396,M513x515S1713e493x497S1715a488x486
صح صحيح موافق نعم,,179,M530x521S10021470x478S24109502x489
صدقة,يتصدق,345,M516x516S15a48484x489S17740496x498S20500498x485
صديق اصدقاء صاحب اصحاب,,54,M522x518S1793d487x499S17959478x481S20700504x481
صعب شديد قوي صعوبة شدة,,226,M515x527S20301494x489S26501485x472S2f900501x522
صفر لا يوجد فارغ لا قيمة له لا شيء,,100,M519x520S15d37481x497S1d441494x480S20500487x504
صلاة، الصلاة ، يصلي، صلى,,232,M545x564S32104482x482S15d20524x489S15d28458x491S15a0a482x552S15a02493x551S20500497x538S2880c533x524S28814455x529
يا,صوت مرتفع صراخ يصرخ صرخ صاخ يصيح صياح,170,M529x556S34400482x482S1ed10503x506S26600493x526
ض حرف الضاد ضاد,,154,M510x507S1f720490x492
يخرج عن الطريق,"ينحرف , منحرف, يضل , ضال",380,M533x529S15a57501x472S15a41510x495S3790b468x490S21100496x494S28802492x481
ط حرف الطاء طاء,,147,M510x515S10310490x485
ط حرف الطاء طاء,,148,M511x515S10510489x485
طاء حرف الطاء ط,,156,M514x515S14210485x485
طاعة يطيع مطيع اطاعة,,213,M521x529S33100482x482S10d10504x502S20500495x497
طبق صحن وعاء,,120,M529x525S16c40509x474S16c48471x475S22a24492x510S2f900492x500
طبق صحن وعاء,,121,M529x525S16c40509x474S16c48471x475S22a24492x510S2f900492x500
طبيب,,286,M525x512S37806476x507S1ec51499x489S20800484x494
طبيب الطبيب دكتور مستشفى مريض مرض تعب,,192,M526x523S37803474x488S10a33500x495S20e00489x490S22a01477x477
ظ,,169,
ظ ظاء حرف الظاء,,168,M514x515S14010485x485
ع عين حرف العين,,157,M515x507S11502485x492
عاري,,127,M538x525S17834461x489S1783c512x488S20e00511x477S20e00474x475S22a04517x510S22a14469x510
عالي متعال,,184,M547x532S15a37522x509S32107482x482S22b00531x475
عالي مرتفع,,365,M516x516S15a30484x489S22b00500x485
عبد يعبد عبادة يعبده,,229,M523x546S32104482x488S32124497x476S10001502x516S20500495x506
يعلمني,"علمنا, علمني",376,M515x515S18207492x485S15a56488x503S20500486x492
على,عليه,378,M532x524S10118470x494S10001511x489S28902479x476S20500468x481
عمرة يعتمر,,249,M557x539S17736542x519S17732540x489S2f000532x460S12920489x477S12320442x478S26502469x485
موضوع,عنوان,383,M525x514S1ef10476x490S15a20475x487S26506510x491
غ غين حرف الغين,,158,M515x511S11e02485x488
واجب,"لازم, فرض, غصب",238,M526x565S33100482x482S20e00495x497S10611503x514S22a04502x550
غضب,"يغضب, غضبان",379,M552x549S30c00482x483S10a00529x487S2e400523x516
غني غنى عيد,,115,M541x519S36d00479x481S11e10509x488S11e18463x489S20e00529x487S20e00457x488S22a24491x504
غير,مختلف,377,M518x529S10e41483x471S2a208495x501
ف حرف الفاء فاء,,143,M512x509S1eb20488x490
فاسد فساد خربان يخرب تالف,,118,M532x539S17700507x460S17708476x460S28804503x476S2881c484x476S14c04509x508S14c0c468x508S2f900493x524
فتح يفتح,,384,M533x518S11502502x503S1150a469x503S26900517x482S26910468x482
فرض الفرض فروض الفروض,,244,M574x550S10027553x450S10052454x515S15a20427x521S20602442x521S22a04457x535S28b0d522x496
فقير فقر مسكين,,189,M525x519S2034c510x504S37806474x510S11842478x480S20f00475x498S26506508x481
فواكه فاكهة,,86,M530x519S14c08471x480S16d17496x484S22f05509x498
في نفسه داخله في نفسي داخلي  النفس,,69,M521x526S36d00479x475S18252490x500S20e00492x482S22a04496x511
ق قاف حرف القاف,,145,M512x511S12920488x489
يقابل,"قابل , يواجه , وجها لوجه",339,M513x526S10018488x474S10010498x483S20500490x515
وافق,"موافق, قبلنا, قبل, يقبل",381,M540x524S10e41503x477S10e49470x477S26907521x505S26911460x503
قبل هذا بداية,,68,M513x525S18205488x485S22104497x474S26504491x510
قطار,,386,M524x545S15a40505x459S15a48476x456S2eb00509x496S2eb10476x496S2fd00488x539
قوي قوة,,114,M547x517S20303522x496S36d00479x484S26c00520x483
ك كاف حرف الكاف,,159,M507x511S14720493x489
كامل متكامل,,185,M535x531S1ce20505x470S1ce28475x468S23c0a508x508S23c12465x507
كتاب,,16,M528x537S15a10509x463S15a18482x463S2a210473x498S2a208505x497S20500495x471S2fb00492x531
