canonical_gloss,synonyms,sid,FSW
achieve,,912,M555x518S2ff00482x483S1f720535x449S1f728444x450S1f711510x469S1f719469x469S2c801531x468S2c810447x469
act,perform,285,M525x549S1f720505x475S1f728477x481S2ea04510x495S2ea1c475x502S36d00479x452S2fc04494x538
actual,"truly, actually, true, real, really, definitely, definite",794,M521x543S34600482x483S10010486x513S26500507x520
add,,971,M542x544S15a01474x476S15d50523x517S15d0a459x474S2890f490x508S20700467x456
change,"adjust, adjustment, modify, edit",770,M534x537S10640503x487S10648479x487S27200494x463S27214466x518
change,"adjustment, adjust, modify, edit",804,M561x532S21400482x494S10631520x495S21100462x468S10651450x493S2a20f479x511S2a219440x508S10659530x497S10637460x482S21404528x526
advise,,451,M517x549S15a56484x537S18520489x520S26600494x486S14c50490x452S20e00505x499
advocate,,425,M535x535S15a49466x466S20341499x499S20c00480x485S26a01514x514
airplane,"aeroplane, plane",53,M525x525S19c57475x495S25607501x476
afraid,,505,M527x571S30a00482x483S1f740507x521S1f748473x521S22b04507x541S22b14477x541
afraid,,506,M583x540S20302445x483S2030a545x521S14c02478x517S14c0a491x480S22a02519x521S22a16468x484S37706558x528S37706421x490S21c00532x487S21c00462x525S36d00479x460S2f700467x473S2f700521x510
afraid,,507,M518x569S14c02481x529S20500496x558S34300482x483
Africa,,918,M531x529S15220470x471S2240a495x477S17720511x514S2880b497x491
after,,970,M522x531S15a5a495x519S18034478x489S20500496x506S26500490x470S20e00508x472
afternoon,,158,M586x540S2ff33479x483S3790b531x488S15c14520x526S15a19554x482S37c00584x478S37c00584x495S37c00584x512S37c00584x528
redo,again,321,M543x517S14c1f458x491S18517524x490S28902492x484S20500480x496
again,,1131,M515x528S1f550486x513S2a308492x472
ago,some time ago,491,M549x521S15d00530x471S2ff00482x483S22e04527x503
ahead,,478,M536x527S18040505x512S18048465x512S2b700511x484S2b711471x484S2fb00492x473
air,,1015,M548x527S1f540533x474S1f548504x474S26622460x482S2ea2a452x512
air ticket,,1123,M570x536S15d38502x492S11042525x503S26a02556x497S20d00512x521S25500440x464S19c50431x492
airport,,1118,M525x525S19c57475x495S25607501x476
all,,331,M558x535S15a09442x512S15a21452x467S2ef00469x492S15a09524x511S15a01535x466S25504536x487S20b00533x517
all,"surrounding, area",649,M513x526S14c50488x474S2e702488x511
all,all of you,650,M554x515S14c31447x488S2d808479x485S14c37527x488
all,"they, all of you",651,M551x521S10041450x486S28b0a474x480S10047521x500
all,,652,M553x527S1f751447x506S1dc50483x473S1dc57530x497S2d808476x509S21c00476x473
all,,653,M543x531S1f720457x516S28909467x485S1dc20499x471S22a06528x487S21c00494x470
finish,all done,84,M527x531S2a218474x503S2a200503x503S14c30503x469S14c38473x469
alone,lonely,709,M513x526S10010493x474S2ea06488x511
already,,333,M593x553S36d00479x447S14c01509x457S14c09466x457S2df09527x484S2df11453x484S25505548x502S25513435x503S14c57567x514S14c5f409x515S2fb04493x547S2f700423x484S2f700566x483
always,,692,M512x532S10030493x469S2e504489x505
ambition,,812,M581x518S30007482x483S10011520x480S20500509x474S22b07538x470S21600524x470S10611558x444
ambition,,813,M566x518S2ff00482x483S20318487x481S20310497x476S26506518x476S26512466x481S21c00489x471S21c00502x467S15510544x469S15518440x476S22520534x451S22520432x459
ambulance,,47,M550x518S14d10520x459S14d18451x459S2e230524x481S2e230458x481S2ff00482x483S2fb00492x445
America,,919,M528x535S14c02497x493S14c0a472x482S20700492x465S2ea26489x520
among,,798,M550x555S14c57450x528S26507482x511S2880f472x482S22e32497x489S2a209530x455S14c57504x477S10000471x445
and,,481,M536x514S15d39464x486S15d51476x491S26606506x494S20e00512x486
and,,908,M551x516S15210466x485S17710531x497S26606494x497S22204450x502
hong bao,ang pow,495,M526x536S15a03503x495S15a0b475x495S20700491x521S26620492x464
angry,,4,M560x560S30c00482x483S36d00479x517S36110493x506S15001508x523S15009465x523S22a07536x517S22a11453x517S2f700548x505S2f700443x505S2fb04493x554
angry,,504,M560x550S30c00482x483S36d00479x517S36110493x506S15001508x523S2f700548x505S22a07536x517S20e00546x528
animal,,301,M565x524S36d00479x482S18041517x483S18049456x482S26a02551x478S26a16434x477S2fb04491x518S20500476x507S20500511x507
answer,,503,M531x612S33b00482x483S10011510x504S10019469x504S20500470x500S20500521x500S25504515x538S25514473x538S10050513x562S10058473x562S2fb04493x606
any,,282,M522x543S1f717497x457S1f720496x528S2df09501x482S28a04479x484
apple,,89,M539x577S30005482x483S10611512x512S2e001518x540S21100494x521
apply,,463,M546x519S10019454x489S10e17516x486S28902487x481S20700479x502
April,april,140,M518x520S15d09482x495S2b700499x480S1f720489x505
are,,1134,M526x540S33b00482x483S11a10493x510S26500512x515
argue,,644,M560x565S30c00482x483S10002508x537S1000a464x537S27106545x524S27116442x525
argue,,645,M558x591S30c00482x483S10002523x537S1000a479x537S36d00479x516S23004533x558S23014474x558S2f700538x584S2f700480x584
argue,,646,M542x529S10002507x493S1000a464x493S27100502x472S27114459x514
organise,"organize, arrange, order, prepare, sequence",345,M586x527S17640570x474S17648539x474S22a04572x496S22a14541x496S2fb04555x521S22d22436x474S22d32484x478S22a14480x496S22a04512x496S2fb04495x521S22a14414x496S22a04448x496S2fb04431x521
arrange,"organize, organise, order, prepare, sequence",346,M586x534S22a04449x503S2fb04432x528S22a04573x503S22a14542x503S2fb04556x528S22d22437x481S22d32485x485S22a14481x503S22a04513x503S2fb04496x528S22a14415x503S15a40574x467S15a48542x467
artwork,,272,M516x533S15a09490x468S20320501x478S29b0c484x494
as,,895,M526x526S10050503x496S10058474x496S2892a497x474
shame,ashamed,633,M534x518S30006482x483S15a10522x484S20600508x470
shame,ashamed,634,M529x551S30006482x483S10010514x498S25903495x527S20e00510x539
Asia,,920,M522x533S1f720498x476S14c20499x502S28904478x489S22200505x467
ask,,338,M511x531S10650489x469S25604495x501
ask,,647,M521x519S17910453x504S36d00479x481S26502431x505S26502394x505
ask,,648,M542x530S15d10523x471S15d18459x471S25903505x497S25915477x497S20500496x519
aspiration,,862,M581x518S30007482x483S10011520x480S20500509x474S22b07538x470S21600524x470S10611558x444
at,,882,M523x516S15a58477x485S18050493x501S21400502x488
attract,,955,M580x527S14c01468x477S14c09430x477S26b04475x509S26b14421x508S14c48524x473S1f520556x489S20500543x491S26524546x511
August,august,144,M556x524S15d09444x493S2b700461x478S21414478x514S15d09507x494S1f720455x509S21410541x479S1ef40509x476
aunt,,283,M535x538S30005482x483S1f710515x518S21200483x524
Australia,,1111,M531x571S14c50507x540S14c58471x540S1bb50510x492S1bb58470x492S22a00512x522S22a10476x522S2b700505x464S2b711478x464S14c58474x429S14c50505x429
autumn,fall,510,M531x536S36d00479x464S20319510x473S3790b478x487S20500515x495S1f752457x505S37a00478x464S37700478x500S20500469x525S2c300425x500
autumn,fall,511,M531x536S36d00479x464S20319510x473S3790b478x487S20500515x495S1f752457x505S37a00478x464S37700478x500S20500469x525S22f04428x514S20e00435x500
awake,,508,M544x518S31a30489x492S1e410521x476S1e418456x476S22200523x476S22200469x477S2ff00482x483
awake,,509,M547x518S31a30489x492S2ff00482x483S22200469x477S22200523x476S1ed1f453x486S1ed17522x485
away,,1000,M584x528S36d10479x472S1f750522x484S28805530x502S14c56553x504
B,b,201,M507x511S14720493x489
baby,,31,M549x523S15a3a500x506S15a32451x489S37a06452x511S37a06478x494S23626532x484S21400457x478
backpack,bag,1124,M549x531S36d00479x495S15011521x469S15019450x469S15032501x505S1503a468x505S28803505x487S2881b474x487S20e00483x473S20e00504x473
bad,,654,M576x583S33b00482x483S14701510x502S2df09510x529S14720540x499S22b04539x526S14750540x561S22e04559x511S20500499x511
bad,,655,M546x594S30346482x476S34210490x511S1f520522x532S28a03484x536S1f522484x570
bad,,944,M573x590S33b00482x483S14701510x502S2df09510x529S14720540x499S22b04539x526S15a36535x578S14750540x561S21400558x567
ball,,90,M524x513S15410509x488S15418477x488S20602495x489
banana,,1010,M563x541S10018444x511S1ea52439x485S2c300464x479S2b700438x459S10018517x511S1ea52511x486S2b707523x463S2c300537x479
bank,,1055,M527x533S16c18481x468S14730492x492S26500492x518S21000507x471S21414474x502
bankrupt,,1059,M547x537S36a00482x477S15d54509x510S15d5c472x510S26516453x518S26502532x518
protect,"prevent, barrier",755,M541x563S15a11472x521S15a19508x522S37600489x540S21414526x538S33310496x498S30c00482x483
prevent,"barrier, protect",856,M542x563S14711476x525S14719505x525S37600489x540S20500484x546S21404527x541S30c00482x483S33310496x498
base,,905,M514x538S15d5a487x472S14740493x497S2ea0a487x523S21400491x463
bathe,,105,M552x546S36d00479x455S1f703503x480S1f70b475x466S23600496x510S23614466x491S21100539x511S21100449x493S2fc04492x535
be,,703,M533x539S33b00482x483S15d10493x512S20500479x516S26500519x509
shore,beach,695,M564x550S20e00495x505S3790b436x507S15a51496x527S22a01482x513S15a57464x495S15a51531x465S22a05551x486S22621517x451
bear,,660,M552x527S36d00479x474S15001457x479S15009516x479S37608481x501S21700453x473S21700546x474S22a03516x509S22a15473x510S20e00535x510S20e00455x511
bear,,661,M550x541S15020524x456S15028461x434S22f04525x492S22f14459x470S2ff00482x483S2fc04492x530
beat,beat the drum,766,M531x543S15a51508x484S15a57470x484S2fd04489x537S36d00479x458S22a04513x515S22a14475x514
beat,heart beating,880,M529x530S26a00502x502S15d01475x499S15d09472x471S20500474x519S21410500x478
because,,662,M605x518S30001482x483S1dc02498x480S26606533x488S20e00537x480S1e102579x480S21700568x490
become,,803,M568x535S15d37452x491S15d51456x465S21100443x480S21400477x467S2a20f478x487S2a219433x512S15d31527x490S15d57521x474S21404553x502
beer,,1051,M539x553S33b00482x483S14710523x500S2ea00524x528
before,,403,M524x520S15a01501x484S15a09490x492S25901477x480S20500506x509
before,,800,M524x525S26504486x510S15d0a476x476S21414509x498S15d02478x489
begin,,878,M530x518S14728471x482S10052500x484S2890e494x503
beginning,,879,M595x519S14728406x482S10052433x485S2890e427x504S14728492x482S19200512x487S26606538x490S19250574x487
behaviour,"behavior, behave",833,M535x541S14720521x459S14728480x459S2880e507x485S2881e466x485S28806507x501S2880e507x517S28816466x500S2881e467x517S2fb04491x535
behind,,933,M559x556S1f50a451x500S1f520441x468S20500453x486S2ad02471x480S2df04448x444S1f50a503x500S1f502544x532S26501528x527S20500519x517
believe,,381,M542x549S30007482x483S10011521x484S15d51494x522S22a03512x511S15d39476x526
best,,657,M592x536S2ff00482x483S15d01498x506S22b06530x509S1f501570x504S2f700537x498S2f900575x531
best,better,658,M524x545S30124482x477S1f502509x521
best,,659,M593x579S2ff00482x483S15d01498x506S22b06530x509S1f541571x506S1f549539x558S22a04575x534S22a10544x536S20e00560x538
better,,418,M592x529S2ff00482x483S15d01498x506S22b06530x509S1f501570x504
better,,656,M570x550S33b00482x483S15d02498x500S26506531x506S20e00532x492S2df09531x526S11a20555x489
bike,bicycle,50,M527x533S20350510x468S20358474x468S2ea00512x490S2ea18473x490S2fb04492x527
bicycle,"cycle, bike",1089,M527x529S20350511x471S20358474x482S2ea00512x493S2ea18473x504
big,large,127,M553x522S15a40505x495S15a48483x495S28a0a517x478S28a12448x478
big,,520,M554x562S14c10504x531S14c18474x531S2880a532x527S28812447x528S30a00482x483
big,,521,M554x544S28812447x528S30a00482x483S2880a532x527S14740510x522S14748478x522
big,,522,M543x573S30c00482x483S1ed40517x524S1ed48460x524S22a04530x548S22a14460x549S2f900531x568S2f900461x568
billion,,166,M528x514S15a30490x487S20602473x490S14720496x488S21400513x495
bird,chicken,94,M518x552S30004482x483S1e450497x522S22214468x534
born,birth,336,M546x535S15a06477x501S21414454x525S2c701507x503S21404531x486S15a02475x523S15a50514x466
birth,born,525,M560x547S15a1d537x480S15a15443x481S36d00479x454S15a14481x520S15a1c506x520S2891b470x487S28903506x487
cookie,biscuit,92,M553x526S15a37447x503S15451454x475S21400538x480S15459517x486S21400480x474S15a37525x503
black,,12,M552x518S30b00482x483S10012489x498S22b06522x498S20e00528x488
blessed,,477,M548x570S33e00482x483S1f740506x511S1f748472x511S28a05510x532S28a1d459x532S2fb04491x564S2a201528x523S2a219450x523
blessing,,960,M564x577S33e00482x483S1f740506x511S1f748472x511S28a05510x532S28a1d459x532S2fb04491x564S2a201528x523S2a219450x523S14c50540x546S14c58433x546
blind,,549,M518x559S21600498x551S22a04495x530S31400482x483S11800494x499
blood,,663,M519x540S14c00494x473S15d0a481x480S22620493x461S22b04498x510S20e00486x503
blouse,,66,M537x543S2fb04493x537S36d00479x457S20e00463x504S20e00525x504S22b04510x499S22b14474x499S15a10512x467S15a18476x467
blue,,18,M510x530S14710494x471S2e230491x498
blue,,519,M510x529S14700494x472S2e230491x497
boat,,48,M514x527S15b20501x500S15b28487x500S2b721495x473
bochap,"don't care, indifferent, do not care",351,M556x556S30e00482x483S34210490x505S10f30500x526S2c601522x530S22200546x543S14c30523x493
book,,91,M524x532S15a30482x468S15a30506x468S2a500476x499S2a518503x499
book,,517,M546x520S15f39455x482S15a31523x481S22b02485x484S20d00472x505
book,,518,M525x530S15a10506x470S15a18483x470S2a208502x502S2a210476x502
book,,523,M546x540S22b03496x487S15a39472x517S20351472x512S14c51519x460S20b00455x521
bored,,10,M532x548S34100482x483S33110499x493S10021502x500S2df06512x524
boss,,851,M522x559S36d00479x516S14710508x523S20600497x548S33f00482x483S30e30488x490
bottle,,949,M520x537S15d39480x514S16d40483x497S22b00486x463S21400505x503
shorts,boxers,68,M545x537S36d10479x464S37a0a457x466S37a02519x467S37706456x512S37706520x513S18214474x505S1821c503x505S20600474x526S20600504x526
boy,,1091,M543x518S30000482x483S15710487x452S22204473x454S17710523x462
boyfriend,,36,M663x518S30000482x483S17d10506x477S18510504x439S26500511x458S10639624x478S22204493x473S10631579x478S10659562x464S20800584x452S20800632x451S10651632x463S21400647x454S21404586x508
brain,,993,M531x518S30007482x483S16d10514x469
brave,,757,M551x548S36d00479x505S14c02508x513S14c0a461x513S25500521x476S25510465x476S20310520x453S20318464x453S2f900447x474S2f900540x474S20500468x537S20500522x537
bread,,1071,M521x531S37603491x495S14718486x477S22a04487x516S20e00471x517S37800519x471S15a0a481x501S36d00479x470S21410467x482
brick,,459,M527x515S20357506x494S20600474x496S11531493x486
bright,,999,M559x533S17620502x517S17626481x517S14c20536x467S14c28441x467S28909507x485S28911466x485S22200467x521S22200523x521S2fb00493x471
bring,,845,M541x538S15d31500x480S15d3f459x462S25a25517x514
brother,,34,M683x518S30000482x483S17d10520x484S18510518x446S26500525x465S20500495x469S22204546x472S10050634x454S10058614x454S26616578x469S26602653x470
brown,,14,M544x545S2ff00482x483S14720519x490S22b04518x515S20e00532x520
brown,,516,M547x543S30006482x483S14710521x488S22b04520x513S20e00535x519
brown,,783,M551x545S30006482x483S14720522x486S22b04521x515S20e00539x520
Brunei,,256,M560x524S15717504x477S1571f477x477S26616441x488S26602530x489S2fc04493x513
budget,,1060,M561x515S15d3a440x495S14740453x486S21400546x499S15d3a511x496S21400471x498S14702519x496
build,,715,M532x544S2bf11482x490S2fb00489x457S2bf00498x470S18010502x508S18018468x529
Myanmar,Burma,924,M578x518S30007440x482S1f720477x477S2ef00478x497S30007524x483S11e11553x462S22201544x455
bus,,43,M542x543S26a04505x529S15a11505x498S26a10488x458S15a19489x480S20600516x485S21414527x502S2fc02459x494
bus,,1120,M524x542S26a04483x528S14710490x501S26a10477x459S14718484x476S21414509x511
business,,480,M532x522S15a1a469x510S14720471x485S27106501x479S20e00520x493
business (edited),,963,M565x524S15a1a435x507S14720437x482S27106467x476S20e00486x490S14c18523x478S11920544x479S22a04551x509S20e00538x510
but,,371,M546x515S10021495x494S10029475x494S2880a524x486S28812454x486
buy,,512,M522x529S15a37484x506S18530478x495S28809496x471S21400507x496
buy,,513,M537x532S15a37484x509S18530477x502S15d30518x468S28809494x478S21400463x505
buy,,514,M521x526S15a37493x503S28809501x474S15a31496x499S21400479x504
buy,,515,M590x519S2ff00441x482S1f710479x475S22e00478x451S2ff00523x484S1dc40558x459S21b00582x455
goodbye,"bye, bye bye",80,M535x570S15a07424x505S15a01435x514S15a29512x507S20b00430x533S34000482x483S2720a515x530
C,c,202,M509x510S16d10492x490
taxi,"cab, taxicab",54,M515x535S19f20485x466S27202496x495
cake,,1072,M521x528S14c5a484x504S15050480x472S21400506x491
call,,877,M524x525S34400482x488S30150495x477S15d20505x498S15d28476x498
hey,call over,392,M537x573S34000482x483S15d50513x527S26500519x558S22214516x519
Cambodia,Kampuchea,923,M578x544S36d10479x463S15004525x481S2df08529x523S22204533x515S20324563x488S37800569x456
can,,668,M523x593S30124482x477S20340508x533S20348478x533S22a04509x553S22a14479x553S2f900511x573S2f900479x573S2fb04493x587
can,,669,M524x521S16d40506x480S16d48477x480S22a04509x506S22a14480x506
can,,670,M524x523S16d40506x478S16d48477x478S22e14477x505S22e04507x504
can not,can't,457,M531x521S10059469x489S10051499x480S22f04506x507S20e00491x506
can not,"can't, cannot",666,M538x578S30342482x476S30c30489x496S34210490x511S19200515x523S2e208518x546
can not,can't,932,M513x527S19210488x474S2e008492x498
Canada,,1112,M532x520S36d00479x483S1f502517x481S20500519x509
cannot,,667,M531x521S10059469x489S10051499x480S22f04506x507S20e00491x506
canteen,,994,M537x561S33b00482x483S16d10520x494S20500507x499S20500483x499S27102494x521
Cantonese,,974,M537x517S36d10479x485S15d32510x484S20600504x503
car,"transportation, drive, vehicle",42,M553x543S20301509x470S20309471x457S37803523x484S3780b447x472S23607514x495S23615457x480S2fb04490x537
car,,996,M529x543S16d10491x502S16d18491x478S27111471x458S27105502x517S21410514x483
care,,1002,M521x525S21400506x493S10e48479x481S10e40488x475S20600481x514
cat,,95,M612x529S2ff00482x483S1d110522x486S1d118449x487S1d410583x487S1d418390x487S22a06561x500S22a12426x500S22204524x487S22204466x487S20e00429x517S20e00560x517
celebrate,,799,M535x530S1f541511x470S1f549468x470S2ea06510x501S2ea12466x501S2fb04493x524
center,centre,977,M517x538S2ef04497x463S22a04499x485S15a3a489x526S18012497x503S20500484x513
chai tao kway,fried carrot cake,771,M552x540S15a30456x513S26500455x494S2a200449x461S15a50510x508S15a50515x498S26a00508x482S20e00540x484S21400533x511
chair,,671,M518x519S16d18483x481S11850495x492S20500487x503
charitable,,849,M585x541S36d01543x460S36d03416x459S15d02422x473S15d02551x473S20500432x495S20500561x495S25505450x493S15d31473x518S25503538x493S15d32515x515
chat,,340,M531x512S18510506x497S18518469x497S22224479x488S22224504x488
chat,,983,M531x523S34000482x483S16d10509x503S16d18474x503S26a00504x483S26a10468x483
cheap,,440,M522x529S15d18479x472S14750502x473S22f04497x501S20e00503x517
cheap,,1066,M520x523S15d48481x477S14720505x479S22e04503x505
child,,672,M541x534S36d00479x466S15d50521x487S22a04528x519
children,,795,M567x514S15a50506x487S15a58484x487S2940a523x493S29412434x493
chili,,772,M550x537S22230524x499S14c00525x506S30004482x483S22230524x494
China,,938,M582x526S36d00479x475S10002509x489S20500496x484S23d04544x492S20e00570x500
Chinese,chinese,299,M547x518S2ff00482x483S16d10530x478S22212521x479
Chinese,chinese,300,M523x558S10610501x451S10618484x474S21910501x442S22d24492x508S21910477x465
chocolate,,1074,M527x532S14c5a489x508S15420492x485S2ea06487x468S21100473x503S21400512x492
choose,,535,M528x540S10f09472x512S1bb11477x479S22a00489x461S20e00516x515S22a00498x513S20e00506x462
choose,,536,M536x528S10e09464x498S1ce20481x473S26504505x486S20e00524x488S26504488x510S20e00505x510
choose,,537,M539x550S10e09461x460S10050481x463S20500484x450S20500488x463S1c120510x467S26504522x501S1c320511x522S22204503x486
choose,,538,M550x542S1bb20512x492S1bb28469x514S2ad00537x470S2ad11452x492S2fd00488x458S36d00479x478
Christmas,,979,M540x534S14c5a493x510S37800504x486S16d20493x467S2df04479x490S37806461x521S16d00523x467
citizen,,891,M541x525S17a28470x475S17a20510x476S23600502x496S23614460x496S2fb04493x519
city,,696,M555x519S15a11480x495S15a19445x495S20612469x482S26726513x500
class,,997,M549x534S16d00499x466S21416520x517S16d20499x514S16d28479x514S21416521x469S16d08479x466S2d606527x487S2d61e451x487
clean,"nice, hygiene, pure",342,M526x517S15a36475x484S15a50479x487S26606496x494S20e00502x505
clean windows,,467,M512x531S15d20488x469S2e500489x504
smart,clever,752,M518x518S30000482x483S10020493x450S25500495x427
close,,104,M550x514S15a50502x487S15a50486x487S26616451x495S26602520x495
clothing,clothes,55,M534x524S36d00479x477S1ce42504x488S1ce4a468x488S20800471x514S20800521x514
clothes,clothing,533,M554x529S36d00479x521S14c12521x506S14c1a449x506S26a00527x486S26a10447x486S20e00455x472S20e00535x472
clothes,clothing,534,M538x526S15212505x474S1521a464x474S22f04513x499S22f14463x499S20e00469x514S20e00520x514
cloud,,530,M551x516S16c10479x495S16c18451x495S22214479x485S22214450x485S26726509x497
cloud,,531,M576x518S2fb04536x477S15010551x439S2ff00482x483S26520454x421S26520536x420S26722462x449S2fb04454x478S15018511x439
cloud,,532,M553x528S16c10528x472S16c18500x472S26722447x476S2e230534x496S2e230494x496
cochlear implant,,529,M550x522S33010479x483S11810516x495S21410535x510
coffee,,1048,M527x535S16d48491x515S20340492x496S2e500489x465S21100473x507S21400512x499
cold,,126,M540x554S30c00482x483S34610494x501S20310505x527S20318482x527S27102525x514S2711a461x514
cold,,664,M568x521S37602484x482S3760a494x481S15d01477x479S15d09501x479S23600433x482S23610529x482S20e00468x500S20e00520x500
colleague,,1020,M529x522S16d10472x478S16d14472x502S16d1c512x502S16d18512x478
collect,,437,M549x534S15d39468x511S16f40471x485S26f04464x466S26726507x501S21410451x492
college,,1033,M522x545S15d3a481x526S16d10486x501S29808478x456S21400507x509
colour,color,11,M552x543S30004482x483S14c00527x512S22620526x502
come,,101,M538x543S10001507x457S10009468x470S2f001517x491S2f011462x505S2fc04491x532
come,,401,M530x552S10000512x463S10008473x463S10600472x526S10600512x525S26524493x502S21600522x449S21600470x450
come up,invent,434,M554x518S30007482x483S14411509x469S25507535x457S20500498x471
comfort,comfortable,713,M574x529S18111450x471S1811a427x474S22a05478x492S20e00488x481S18112545x472S18119531x486S22a13516x507S20e00529x517
company,,1021,M534x516S16d11467x496S17617518x499S2890a488x484
complain,,396,M544x581S36d00479x516S30c00482x483S34310492x507S15512510x541S1551a466x547S27100504x523S27110459x529S2fc04493x570S20500517x558S20500474x565
complex,,289,M557x571S10611534x532S10619450x532S22c02489x555S22c16481x540S21913467x520S21911523x519S30c00482x483
write,compose,796,M532x519S15a39468x492S1eb51478x492S2da05505x481S20e00520x507
confidence,confident,366,M549x561S15510516x451S15518470x452S25a04516x486S25a14469x487S21600519x439S21600474x439S20310517x524S20318469x524S2fb04493x555S2f900538x529S2f900452x530
congratulations,,936,M527x522S20310512x482S16d18473x479S20700492x482S23024489x504
keep on,"continually, continously",433,M530x527S20357509x474S3790b477x488S20351495x487S20600470x497
contribute,,850,M559x519S15d3a456x500S1f502463x490S26c2b442x481S26c29541x481S15d3a506x500S1f502513x490
cop,police,992,M521x520S36d00479x481S16d10476x500S20600473x487
sofa,couch,464,M523x519S14749483x498S11921477x482S21400508x481
country,,883,M525x529S37602503x471S19a00489x509S21100512x501S21414475x519
couple,,945,M535x511S17c20518x489S17c28465x489S20710483x492
course,,1038,M527x525S15d38484x499S16d40488x475S20602473x500S21400512x484
courteous,,829,M514x531S14c10489x469S26a04487x505S20500495x520
cousin (female),,1098,M530x564S30005482x483S16d20513x515S2ea00515x539
cousin (male),,1099,M536x518S30007482x483S2ea00521x493S16d20518x470
cow,,308,M550x518S2ff00482x483S19a10522x475S19a18449x475S20500473x484S20500516x483S34410495x505
ox,cow,310,M549x518S30007482x483S19a10521x467S20500515x481
ox,cow,311,M549x518S30007482x483S19a10521x467S20500515x481S23004523x495
crab,,1070,M552x522S37603451x492S1ef38446x478S1ef30523x478S36d00479x497S3760b518x492S20600472x480S20600504x480
cracker,,973,M512x529S37602489x472S1f702494x494S20600490x518
crazy,,526,M578x518S2ff00482x483S16d10525x459S2e700528x482S19a10550x457S22a04557x481
crazy,,527,M552x529S35620482x483S30a30488x489S10012521x484S2ea00537x504
crazy,,528,M581x521S37000474x511S30a00477x483S10012515x484S2e700532x454S19a10553x479S22a04560x503
crush,,966,M587x520S15000475x489S15008423x489S2243a466x480S22432413x480S20300542x496S20300572x496
culture,,835,M534x528S10018467x487S16d17486x480S2d606512x472S2df06487x504
heavy,"current, now, present (time)",733,M555x541S14c30504x460S14c38472x460S22c04508x498S22c14476x498S23108529x523S23110445x524
custom,,834,M526x558S16d20489x443S16d28479x465S20350491x524S20358481x543S22a24488x495S22204502x478S22204475x452S21400511x451S21400510x530
D,d,203,M508x515S10110492x485
father,"dad, papa",25,M538x518S30007482x483S14c21511x466S20600483x467
dance,,273,M526x548S15a37477x525S10e03476x453S28906474x483S2890e475x503S21400511x457
dance,,682,M588x543S36f48445x496S36f54523x496S36f50534x496S36f54545x496S10020562x477S10028422x478S23600549x457S23614410x513S2fb04492x537
dark,,679,M539x526S10111521x474S10119461x474S28b1b481x490S28b03483x490
dark,,680,M553x551S30c00505x483S28a03505x522S15d01530x508S15d09494x508S28a1b512x522S31d00459x483
dark,,681,M558x551S30c00505x483S31d00459x483S15d21535x504S15d29490x504S28a1b512x522S28a03505x522
date,,622,M516x547S10118500x517S10110487x454S2e702484x489S20500496x503
date,,678,M524x529S10110508x499S10118476x499S20500495x515S26520493x492S26520494x471
daughter,,33,M671x563S30005482x483S1f511509x510S25604511x533S20e00530x538S15a32570x485S15a36622x501S37a06575x507S37a06597x490S2362a654x479S21400577x475
morning,dawn,156,M584x549S15a56449x533S37806417x538S37900457x508S15a30452x484S22e00468x485S25a00450x451S37900552x509S37806512x538S15a56544x533S15a00547x482S21400475x529S21400569x528
day,,417,M528x537S37906473x529S2031a512x522S20500488x516S28803486x495S37800520x489S10000513x464
deaf,,547,M530x547S2ff00479x483S20500499x504S20500519x484S33030511x493S10001509x517
