canonical_gloss,synonyms,sid,FSW
cellevegg,"cellemembran, #naturfag, #biologi",6643,AS16d10S1f117S1f11fS2890cS28914M544x557S16d10493x444S2890c529x528S28914456x528S1f117504x523S1f11f475x524
celle-ånding,"#naturfag, #biologi, #medisin",6644,AS16d10S16d18S20600S15d02S26c08S36d00M547x566S16d10488x434S16d18479x455S20600506x456S36d00479x530S15d02487x545S26c08520x551
cellekjerne,"#naturfag, #biologi",6645,AS16d10S16d18S20500S17710S15a18S20500M517x559S16d10490x442S16d18484x466S20500506x465S15a18483x531S17710497x533S20500497x548
cytoplasma,"#naturfag, #biologi, #medisin",6647,AS15211S15219S22114S22110S22114S22110S14c50S14c58S2890cS28914S22520S22520M551x581S15211507x426S15219464x426S22114525x419S22110522x460S22110450x460S22114449x421S14c50506x530S14c58470x529S22520503x514S22520465x514S28914453x550S2890c529x552
dyreceller,"#naturfag, #biologi",6659,AS1c511S15a1aS20600S16d10S16d18S20600M532x562S15a1a481x467S1c511497x439S20600468x453S16d10497x542S16d18489x523S20600510x529
eggcelle,"#naturfag, #biologi",6662,AS11511S11519S20b00S16d10S16d18M523x575S11511498x444S11519477x453S20b00488x425S16d10496x535S16d18488x555
bar,"#naturfag, #biologi",7228,AS14c03S14c0bS20e00S28905S2891dM523x534S14c03494x467S14c0b478x467S28905496x509S2891d483x509S20e00498x495
befruktning,"#naturfag, #biologi",7397,AS14c10S14c18S26602S26616S1da10S1da18S20700M567x525S20700489x475S26602513x476S26616453x477S1da10498x496S1da18482x496S14c10544x492S14c18434x493
bakterier,"basiller, #medisin, #biologi",7500,AS15012S14c1aS20f00S22520S2f900M533x528S14c1a500x502S15012502x472S20f00472x494S22520467x476S2f900502x523
barnål,"#naturfag, #biologi",7521,AS14c03S14c0bS28905S2891dS1eb10S10018S26506S22104M552x556S14c03495x444S14c0b476x446S28905525x459S2891d448x459S10018470x526S26506479x520S1eb10502x520S22104501x510
befruktning,"#naturfag, #biologi",7556,AS1da10S1da18S26602S26616S20700M545x526S1da18484x497S1da10499x497S20700491x474S26602515x474S26616456x474
beinbygning,"#naturfag, #biologi",7564,AS10650S1061aS20c00S18210S18218S28801S28819S2fc00M526x580S10650503x437S1061a475x443S20c00486x421S18218476x558S18210503x565S28801506x534S28819482x527S2fc00497x510
blad (løv),"#naturfag, #biologi",7609,AS1eb10S10019S22100S26606S22114M548x526S10019453x496S1eb10477x487S26606505x484S22100475x474S22114522x474
blærehalskjertelen,"#naturfag, #biologi, #fysiologi, #medisin",7784,AS1f11eS15316S22a04S22104S10018S2ef05S36d00S36d00M533x551S10018518x503S2ef05513x491S15316489x475S36d00478x449S22104471x476S36d00480x547S1f11e497x493S22a04497x525
blø,"blø-og-blø, #kropp, #medisin, #naturfag, #biologi",7785,AS14c50S14c59S26f00S21100M537x524S26f00497x495S14c59468x477S21100510x508S14c50464x493
blekksprut,"#naturfag, #biologi",164,AS14c53S22f07S17711M536x534S14c53464x507S17711517x466S22f07492x486
blomst,"#naturfag, #biologi",230,AS17716S22100S22a00S33100M518x565S17716493x545S22a00494x528S22100506x540S33100482x483
celle,"#naturfag, #biologi",1107,M525x521S16d10485x480S16d18476x501S20600503x502
sjøanemone,"#naturfag, #biologi, #sjøliv",1462,AS15616S15a1aS22620M514x520S15a1a487x508S15616488x491S22620486x481
sjøanemone,#biologi,1479,AS14c51S26606S22520S15616S15a1aS22620M528x552S15a1a496x540S15616497x523S22620495x513S14c51472x464S26606498x469S22520475x449
asp,"osp, #botanikk, #naturfag, #tre",582,AS14c50S2e200M512x534S14c50488x466S2e200489x502
osp,"asp, #botanikk, #naturfag, #tre",594,AS14c50S2e200M512x534S14c50488x466S2e200489x502
bjørk,"#naturfag, #botanikk",1827,AS14720S14c10S15a16S2e104M514x567S14720492x433S15a16487x555S14c10488x486S2e104489x521
bjørk,"#naturfag, #botanikk",1828,AS1f552S15a1aS26500S21100S37806M529x530S15a1a502x518S37806471x522S1f552482x506S21100483x488S26500483x471
bjørk,"#naturfag, #botanikk",1829,AS1f520S15a06S2c300S21100M527x529S15a06500x479S21100484x498S1f520474x514S2c300474x472
blad,"#naturfag, #botanikk",1958,AS1eb10S10018S22100S26606S22104M547x526S10019453x496S1eb10477x487S26606505x490S22104535x484S22100480x474
busk,"#naturfag, #botanikk",2999,AS14c40S14c48S29201S29219M548x529S29201503x471S29219472x472S14c40524x498S14c48452x497
