canonical_gloss,synonyms,sid,FSW
106,"one hundred six, page number",10918,AS10020S17620S18720M527x515S10020473x484S17620491x499S18720509x486
107,one hundred seven,10359,AS10020S16d20S1a520M533x515S10020467x484S16d20487x494S1a520512x487
107,"one hundred seven, page number",10919,AS10020S17620S1a520M529x515S10020470x484S17620488x499S1a520508x487
108,one hundred eight,10360,AS10020S16d20S1bb20M533x515S10020468x484S16d20488x494S1bb20512x487
108,"one hundred eight, page number",10920,AS10020S17620S1bb20M529x515S10020471x484S17620489x499S1bb20508x487
109,one hundred nine,10361,AS10020S16d20S1ce20M532x515S10020467x485S16d20487x495S1ce20510x485
109,"one hundred nine, page number",10921,AS10020S17620S1ce20M529x515S10020470x484S17620488x499S1ce20507x485
10th,"10th (rank), 10th (right hand)",6021,M512x529S1f540492x505S2e100489x471
10th (in a series) (left hand),10th,6086,M513x535S2a418487x465S1f54f492x513
10th,"10th (rank), 10th (left hand)",6020,M512x529S1f548492x505S2e118489x471
10th (in a series) (right hand),,6091,M513x535S2a400487x465S1f547492x513
Sophomore,10th grade,9577,M533x531S14c09466x504S14c11507x475S26a02490x469S20600491x497
11,eleven,2484,AS1eb06S22f00S10000M513x539S10000493x460S1eb06492x515S22f00488x495
11,eleven,3435,AS10000S21d00M511x520S10000488x490S21d00493x480
11,,3895,M512x520S10000489x490S21d00494x480
11,eleven,6066,AS10000S21d00M512x520S10000489x490S21d00494x479
eleven,11,11067,M512x519S1e608489x495S21d00490x481
110,one hundred ten,10362,AS10020S16d20S1f540S2a530M533x527S10020466x497S16d20485x507S1f540507x503S2a530514x473
110,"one hundred ten, page number",10922,AS10020S10020S17620M527x515S10020472x484S17620511x499S10020492x484
110,"one hundred ten, page number",10923,AS10020S1f540S2a538M521x527S10020478x497S1f540498x503S2a538502x472
111,one hundred eleven,10363,AS10020S16d20S10000S21d00M533x519S10020467x489S16d20487x499S10000510x489S21d00515x480
111,"one hundred 11, page number",10924,AS10020S10000S21d00M521x520S10000498x490S21d00503x480S10020479x490
111,one one one,10925,AS10020S10020S10020M527x515S10020473x485S10020492x485S10020512x485
112,one hundred twelve,10364,AS10020S16d20S10e00S21d00M530x520S10020470x490S16d20490x500S10e00512x490S21d00512x480
113,one hundred thirteen,10365,AS10020S16d20S12d00S22114M533x519S10020467x489S16d20487x499S12d00510x489S22114507x481
114,one hundred fourteen,10366,AS10020S16d20S14700S22114M531x515S10020468x485S16d20488x495S22114505x485S14700511x493
115,one hundred fifteen,10367,AS10020S16d20S15a00S22114M531x517S10020468x487S16d20488x497S22114505x483S15a00512x490
116,one hundred sixteen,10368,AS10020S16d20S1f540S18720M540x515S10020459x484S16d20479x494S1f540502x490S18720522x486
117,one hundred seventeen,10369,AS10020S16d20S1f540S1a520M542x515S10020458x484S16d20478x494S1f540501x490S1a520521x487
118,one hundred eighteen,10370,AS10020S16d20S1f540S1bb20M542x515S10020458x484S16d20478x494S1f540501x490S1bb20521x487
119,one hundred nineteen,10371,AS10020S16d20S1f540S1ce20M542x515S10020457x484S16d20477x494S1f540500x490S1ce20520x485
Junior,11th grade,9578,M527x534S14c09473x507S14c11501x474S26a02485x466S20600485x495
12,,3899,M509x521S10e00491x491S21d00491x480
12,twelve,4621,AS12906S22f00S10e00M513x539S10e00492x460S12906491x515S22f00487x496
12,twelve,5197,AS10e00S21d00M509x520S10e00491x490S21d00491x479
12,twelve,6067,AS10e00S21d00M509x520S10e00492x490S21d00491x480
twelve,12,11066,M513x517S12a08488x495S21d00491x483
12 classes,Twelve classes,10135,M610x609S16d10504x589S16d18476x589S2e01e479x544S2e006502x548S2e006588x510S2e01e403x503S2e01e390x443S2e01e485x395S2e01e557x447S2e01e553x511S2e006432x504S2e006419x445S2e006512x392S2e006589x450S2d80d441x545S2d81d406x545S2d808423x428S2d818404x407S2d80b567x548S2d81b532x551S2d819541x415S2d809576x415S26511394x486S26501423x488S26513557x488S26503593x487
classes,12 classes,10136,M574x560S2d928484x492S2e006463x441S2e006449x484S2e01e426x484S16d10451x531S16d18427x531S2e006510x440S2e006554x459S2e006552x508S2e006504x517S2e01e439x440S2e01e488x440S2e01e533x459S2e01e529x508S2e01e481x516
120,one hundred twenty,10372,AS10020S16d20S1eb20S22114M534x515S10020465x485S16d20485x495S1eb20510x496S22114501x488
121,one hundred twenty one,10374,AS10020S16d20S1e020S21900M539x515S10020461x484S16d20481x494S1e020516x485S21900503x496
122,one hundred twenty two,10376,AS10020S16d20S10e50S26606S22f04M539x528S10020460x472S16d20480x482S10e50504x473S26606509x501S22f04505x514
123,one hundred twenty three,10379,AS10020S16d20S1dc20S11e20M546x515S10020454x485S16d20474x495S1dc20495x485S11e20523x485
123 sort,,4965,M541x516S10000460x486S10e00487x485S11e00518x484
124,one hundred twenty four,10380,AS10020S16d20S1dc20S14420M545x515S10020454x485S16d20474x495S1dc20495x485S14420523x484
125,one hundred twenty five,10381,AS10020S16d20S1dc20S14c20M546x515S10020454x485S16d20474x495S1dc20495x485S14c20523x484
126,one hundred twenty six,10382,AS10020S16d20S1dc20S18720M544x515S10020456x484S16d20476x494S1dc20497x484S18720526x486
127,one hundred twenty seven,10383,AS10020S16d20S1dc20S1a520M546x515S10020454x484S16d20474x494S1dc20495x484S1a520525x487
128,one hundred twenty eight,10384,AS10020S16d20S1dc20S1bb20M546x515S10020454x484S16d20474x494S1dc20495x484S1bb20525x487
129,one hundred twenty nine,10385,AS10020S16d20S1dc20S1ce20M546x515S10020454x484S16d20474x494S1dc20495x484S1ce20524x485
Senior,12th grade,9579,M521x532S20600499x513S15218478x501S14c51494x484S22f04494x467
thirteen,13,599,AS13200S22114M516x517S13200492x492S22114484x482
13,,3900,M516x518S13200492x493S22114484x483
13,thirteen,6068,AS12d00S22114M513x519S22114487x481S12d00489x489
130,one hundred thirty,10386,AS10020S16d20S11e20S12920M545x515S10020455x485S16d20475x495S11e20496x485S12920521x493
131,one hundred thirty one,10387,AS10020S16d20S11e20S10020M543x515S10020457x485S16d20477x495S11e20498x485S10020528x485
132,one hundred thirty two,10388,AS10020S16d20S11e20S10e20M543x515S10020457x485S16d20477x495S11e20498x485S10e20528x485
133,one hundred thirty three,10389,AS10020S16d20S11e50S26606S22f04M544x527S10020456x473S16d20476x483S11e50497x473S26606514x500S22f04506x513
134,one hundred thirty four,10390,AS10020S16d20S11e20S14420M545x515S10020454x485S16d20474x495S11e20495x485S14420523x484
135,one hundred thirty five,10391,AS10020S16d20S11e20S14c20M546x515S10020454x484S16d20474x494S11e20495x484S14c20523x484
136,one hundred thirty six,10392,AS10020S16d20S11e20S18720M543x515S10020456x484S16d20476x494S11e20497x484S18720525x486
137,one hundred thirty seven,10393,AS10020S16d20S11e20S1a520M546x515S10020453x484S16d20473x494S11e20494x484S1a520525x487
138,one hundred thirty eight,10394,AS10020S16d20S11e20S1bb20M545x515S10020454x484S16d20474x494S11e20495x484S1bb20524x487
139,one hundred thirty nine,10395,AS10020S16d20S11e20S1ce20M545x515S10020454x484S16d20474x494S11e20495x484S1ce20523x485
14,fourteen,1791,AS14700S22114M513x514S14700493x492S22114487x485
14,,3905,M513x515S14700493x493S22114487x486
14,fourteen,5323,AS14b07S22114M514x517S14b07497x492S22114485x482
14,fourteen,6731,AS1f700S26500S14400S2f700M513x541S1f700493x526S26500493x506S14400486x471S2f700491x458
14,fourteen,9783,M513x519S18100499x490S22114487x482S37d04501x509
140,one hundred forty,10396,AS10020S16d20S14420S17620M539x516S10020461x485S16d20481x495S14420501x484S17620523x500
141,one hundred forty one,10397,AS10020S16d20S14420S10020M541x516S10020459x485S16d20479x495S14420499x484S10020526x486
142,one hundred forty two,10398,AS10020S16d20S14420S10e20M540x515S10020460x485S16d20480x495S14420500x484S10e20525x485
143,one hundred forty three,10399,AS10020S16d20S14420S11e20M543x515S10020457x485S16d20477x495S14420497x484S11e20520x485
144,one hundred forty four,10400,AS10020S16d20S14450S26606S22f04M539x527S10020460x474S16d20480x484S14450500x473S26606509x500S22f04501x513
145,one hundred forty five,10401,AS10020S16d20S14420S14c20M543x515S10020457x485S16d20477x495S14420497x484S14c20520x484
146,one hundred forty six,10402,AS10020S16d20S14420S18720M540x516S10020459x485S16d20479x495S14420499x484S18720522x487
147,one hundred forty seven,10403,AS10020S16d20S14420S1a520M543x516S10020457x485S16d20477x495S14420497x484S1a520522x488
148,one hundred forty eight,10404,AS10020S16d20S14420S1bb20M543x516S10020456x485S16d20476x495S14420496x484S1bb20522x488
149,one hundred forty nine,10406,AS10020S16d20S14420S1ce20M542x516S10020457x485S16d20477x495S14420497x484S1ce20520x486
15,fifteen,1361,AS15d00S22114M513x517S22114487x482S15d00494x490
15,fifteen,6069,AS18007S22114M515x517S22114485x483S18007495x492
15,fifteen,9782,M513x519S22114487x481S17f00498x490
150,one hundred fifty,10407,AS10020S16d20S14c20S17620M540x516S10020459x485S16d20479x495S14c20500x484S17620524x500
151,one hundred fifty one,10409,AS10020S16d20S14c20S10020M541x516S10020458x485S16d20478x495S14c20499x484S10020526x486
152,one hundred fifty two,10410,AS10020S16d20S14c20S10e20M541x516S10020458x485S16d20478x495S14c20499x484S10e20526x486
153,one hundred fifty three,10411,AS10020S16d20S14c20S11e20M543x515S10020457x485S16d20477x495S14c20498x484S11e20520x485
154,one hundred fifty four,10412,AS10020S16d20S14c20S14420M544x515S10020456x485S16d20476x495S14c20497x484S14420522x484
155,one hundred fifty five,10413,AS10020S16d20S14c50S26606S22f04M541x527S10020459x474S16d20479x484S14c50500x473S26606511x501S22f04502x513
156,one hundred fifty six,10414,AS10020S16d20S14c20S18720M542x516S10020458x485S16d20478x495S14c20499x484S18720524x487
157,one hundred fifty seven,10415,AS10020S16d20S14c20S1a520M544x516S10020456x485S16d20476x495S14c20497x484S1a520523x488
158,one hundred fifty eight,10416,AS10020S16d20S14c20S1bb20M544x516S10020455x485S16d20475x495S14c20496x484S1bb20523x488
159,one hundred fifty nine,10417,AS10020S16d20S14c20S1ce20M543x516S10020457x485S16d20477x495S14c20498x484S1ce20521x486
16,sixteen,2682,AS1f540S2a204S18720M525x522S18720507x492S2a204486x478S1f540475x498
16,sixteen,4800,AS1f502S2a204S18720M526x521S18720508x492S2a204487x478S1f502474x496
16,sixteen,6859,AS18710S2e008M521x520S18710480x491S2e008500x479
16,sixteen,7083,AS1f540S18720M520x515S1f540481x491S18720502x486
16,sixteen,7086,AS18700S2e00eM520x521S18700502x491S2e00e480x478
16,sixteen,7087,AS1f740S18720M521x515S1f740479x498S18720503x486
16,sixteen,7088,AS1f740S2a204S18720M525x523S1f740476x507S18720507x494S2a204489x477
160,one hundred sixty,10418,AS10020S16d20S18720S17620M539x515S10020461x484S16d20481x494S18720502x486S17620523x499
161,one hundred sixty one,10419,AS10020S16d20S18720S10020M539x515S10020460x484S16d20480x494S18720501x486S10020524x484
162,one hundred sixty two,10420,AS10020S16d20S18720S10e20M539x515S10020460x484S16d20480x494S18720501x486S10e20524x484
163,one hundred sixty three,10421,AS10020S16d20S18720S11e20M542x515S10020458x484S16d20478x494S18720499x486S11e20519x484
164,one hundred sixty four,10422,AS10020S16d20S18720S14420M541x516S10020458x485S16d20478x495S18720499x487S14420519x484
165,one hundred sixty five,10423,AS10020S16d20S18720S14c20M542x515S10020458x484S16d20478x494S18720499x486S14c20519x484
166,one hundred sixty six,10424,AS10020S16d20S18750S26606S22f04M538x527S10020461x473S16d20481x483S18750502x475S26606508x501S22f04502x513
167,one hundred sixty seven,10425,AS10020S16d20S18710S1a520M542x515S10020458x484S16d20478x494S18710499x486S1a520521x487
168,one hundred sixty eight,10426,AS10020S16d20S18710S1bb20M542x515S10020458x484S16d20478x494S18710499x486S1bb20521x487
169,one hundred sixty nine,10427,AS10020S16d20S18710S1ce20M542x515S10020457x484S16d20477x494S18710498x486S1ce20520x485
17,seventeen,2036,AS1f502S2a204S1a520M530x521S1a520509x493S2a204483x478S1f502471x496
17,seventeen,2128,AS1f540S2a204S1a520M529x522S1a520508x493S2a204482x478S1f540471x498
17,seventeen,6947,AS1a510S2e008M523x520S2e008502x480S1a510478x492
17,seventeen,7084,AS1f540S1a520M521x514S1f540479x490S1a520500x486
17,seventeen,7085,AS1a500S2e00eM522x522S1a500501x494S2e00e478x478
170,one hundred seventy,10428,AS10020S16d20S1a520S17620M539x515S10020460x484S16d20480x494S1a520502x487S17620523x499
171,one hundred seventy one,10429,AS10020S16d20S1a520S10020M541x515S10020458x484S16d20478x494S1a520500x487S10020526x484
172,one hundred seventy two,10430,AS10020S16d20S1a520S10e20M540x515S10020459x485S16d20478x495S1a520501x487S10e20525x485
173,one hundred seventy three,10431,AS10020S16d20S1a520S11e20M544x515S10020456x485S16d20475x495S1a520498x487S11e20521x485
174,one hundred seventy four,10432,AS10020S16d20S1a520S14420M543x516S10020456x486S16d20475x496S1a520498x488S14420521x485
175,one hundred seventy five,10433,AS10020S16d20S1a520S14c20M544x516S10020455x486S16d20474x496S1a520497x488S14c20521x485
176,one hundred seventy six,10434,AS10020S16d20S1a520S18720M541x515S10020458x485S16d20477x495S1a520500x487S18720523x486
177,one hundred seventy seven,10435,AS10020S16d20S1a550S26606S22f04M540x527S10020460x474S16d20479x484S1a550502x476S26606510x500S22f04501x513
178,one hundred seventy eight,10436,AS10020S16d20S1a510S1bb20M543x515S10020457x484S16d20476x494S1a510496x487S1bb20522x487
179,one hundred seventy nine,10437,AS10020S16d20S1a510S1ce20M542x515S10020457x484S16d20476x494S1a510496x487S1ce20520x485
18,eighteen,3260,AS1bb20S2a204S1f502M530x521S1bb20509x493S2a204484x478S1f502471x496
18,eighteen,4285,AS1f540S2a204S1bb20M529x521S1bb20508x493S2a204483x478S1f540471x497
18,eighteen,6948,AS1bb10S2e008M522x520S1bb10478x492S2e008501x480
18,eighteen,7091,AS1bb00S2e00eM522x521S1bb00501x491S2e00e477x478
18,eighteen,7092,AS1f540S1bb20M521x514S1f540480x490S1bb20500x486
180,one hundred eighty,10438,AS10020S16d20S1bb20S17620M539x515S10020461x484S16d20480x494S1bb20502x487S17620523x499
181,one hundred eighty one,10439,AS10020S16d20S1bb20S10020M540x515S10020460x484S16d20479x494S1bb20501x487S10020525x485
181,"one hundred eighty one, number",10914,AS10620S26504S1bb20S10020M532x520S10620467x493S10020517x490S1bb20493x492S26504475x479
181,"one hundred eighty one, number",10915,AS10020S1bb20S10020M529x515S10020470x485S10020514x485S1bb20490x487
19,nineteen,1370,AS1f502S2a204S1ce20M526x521S1ce20504x491S2a204485x478S1f502473x496
19,nineteen,1597,AS1f540S2a204S1ce20M527x521S1ce20505x491S2a204486x478S1f540473x497
19,nineteen,6949,AS1ce10S2e008M522x522S1ce10478x492S2e008501x478
19,nineteen,7090,AS1f540S1ce20M521x515S1f540479x491S1ce20499x485
19,nineteen,7093,AS1ce00S2e00eM523x521S1ce00501x489S2e00e476x478
1974,,1661,M548x516S1f502452x489S1ce20472x484S1a530497x488S14420526x484
1984,,5009,M558x517S2a204461x484S14420536x486S1f540443x491S1ce20484x487S1bb20511x489
1989,nineteen eighty nine,2119,AS1f540S2a204S1ce20S1bb10S1ce20M557x517S1ce20535x487S2a204458x482S1ce20483x486S1bb10507x488S1f540443x492
1989,nineteen eighty-nine,3392,AS1f502S2a204S1ce20S1bb10S1ce20M557x517S1ce20535x487S2a204458x482S1ce20483x486S1bb10507x488S1f502443x491
1990,nineteen ninety,280,AS1f540S2a204S1ce20S1ce20S17610M551x517S17610535x501S2a204463x483S1ce20488x487S1ce20511x487S1f540448x493
1990,nineteen-ninety,1024,AS1f502S2a204S1ce20S1ce20S17610M551x517S17610535x501S2a204463x483S1ce20488x487S1ce20511x487S1f502448x493
1991,nineteen ninety one,407,AS1f502S2a204S1ce20S1ce20S10010M551x518S10010536x488S2a204464x482S1ce20489x488S1ce20512x488S1f502449x492
1991,nineteen ninety one,4711,AS1f540S2a204S1ce20S1ce20S10010M550x518S10010535x487S2a204463x481S1ce20488x487S1ce20511x487S1f540449x494
1992,nineteen ninety-two,4987,AS1f502S2a204S1ce20S1ce20S10e10M551x517S1f502448x492S2a204462x483S1ce20487x487S1ce20510x487S10e10536x487
1993,nineteen ninety-three,4608,AS1f502S2a204S1ce20S1ce20S11e20M555x517S1f502444x493S2a204460x483S1ce20485x487S1ce20508x487S11e20532x486
1994,nineteen ninety-four,55,AS1f502S2a204S1ce20S1ce20S14410M555x517S1f502444x493S2a204460x483S1ce20485x487S1ce20508x487S14410533x486
1995,nineteen ninety-five,208,AS1f502S1ce20S1ce20S14c10S2a204M556x517S1f502444x493S2a204460x483S1ce20485x487S1ce20508x487S14c10533x486
1996,nineteen ninety-six,5033,AS1f502S2a204S1ce20S1ce20S18710M553x517S1f502446x493S2a204462x483S1ce20487x487S1ce20510x487S18710535x488
1997,nineteen ninety-seven,5391,AS1f502S2a204S1ce20S1ce20S1a510M554x517S1f502445x493S2a204461x483S1ce20486x487S1ce20509x487S1a510533x489
1998,nineteen ninety-eight,1893,AS1f502S2a204S1ce20S1ce20S1bb10M554x517S1f502445x493S2a204461x483S1ce20486x487S1ce20509x487S1bb10533x489
1999,nineteen ninety-nine,5234,AS1f502S2a204S1ce20S1ce20S26706S22f04M555x528S1f502445x481S2a204461x471S1ce20486x475S1ce20509x475S26706513x499S22f04512x514
1st,first,3323,AS10002S1f548S26504S20500M521x525S26504488x474S10002491x498S1f548483x501S20500478x489
1st,first,4080,AS10011S2c300M513x527S10011487x497S2c300487x473
1st (in a list),1st (left hand),5986,M521x529S26514507x472S1000a480x503S1f540504x505S20500507x492
1st sentence,,10067,
"1st, first",,79,AS10020S2df04S10000M527x516S10000512x486S10020473x486S2df04489x485
2,two,4558,AS10e20M508x515S10e20493x485
2,two,5370,AS10e00M507x515S10e00492x485
"2,000,000",two million,6425,AS10e20S22a04S18051S15a38S20500S20500S26500M528x538S20500486x513S15a38499x511S20500486x527S18051503x513S26500471x517S10e20510x461S22a04511x495
20,twenty,2776,AS1eb20S22114M515x514S1eb20491x495S22114484x486
20,twenty,10101,M517x513S22114484x488S1f420488x498
twenty,20,11538,M515x513S1f420486x498S22104488x488
200,,115,M527x516S10e20473x485S17620511x500S17620492x500
200,two hundred,6458,AS10e20S16d20S26506S2f900M529x515S2f900518x491S26506513x499S16d20491x495S10e20471x485
200,two hundred,10972,M510x542S26504491x494S10e20490x457S11020491x515
2000,two thousand,774,AS10e20S22a03S18221S20500S15a31M532x541S10e20517x460S18221481x508S20500468x530S15a31472x514S22a03505x494
2000,two thousand,6429,AS10e20S22a04S20500S18051S15a38M521x539S20500479x524S15a38492x512S18051496x514S10e20501x460S22a04503x494
2000,two thousand,7516,AS10e20S15a31S22a03S18221S20500M532x541S10e20517x460S18221481x508S20500468x530S15a31472x514S22a03505x494
2001,two thousand one,3732,AS10e20S23c01S10020S18221S15a31S20500M536x541S10e20521x460S23c01487x483S20500472x530S15a31476x514S18221485x508S10020464x460
2001,,5560,M534x540S10020519x462S23c09485x483S10e20466x461S15a31475x517S18221484x511
2002,two thousand two,5833,AS10e20S10e20S18221S15a31S23c01S20500M536x541S10e20521x460S23c01487x483S20500472x530S15a31476x514S18221485x508S10e20464x460
2003,two thousand three,3663,AS10e20S23c01S11e20S18221S15a31S20500M539x541S10e20524x460S23c01490x483S11e20460x459S15a31479x514S18221488x508S20500475x530
2004,two thousand four,2211,AS10e20S15a31S23c01S18221S14420S20500M536x542S10e20521x461S23c01487x484S20500472x531S15a31476x515S18221485x509S14420463x458
2005,two thousand five,4062,AS10e20S14c20S18221S15a31S23c01S20500M537x541S10e20522x460S23c01488x483S20500473x530S15a31477x514S18221486x508S14c20463x460
2006,two thousand six,947,AS10e20S28805S17620S22124S28807S18720M535x527S17620494x511S10e20465x473S18720517x472S22124491x502S28805469x506S28807513x502
2006,two thousand six,2338,AS10e20S23c01S18720S18221S15a31S20500M534x542S10e20519x461S23c01485x484S20500470x531S15a31474x515S18221483x509S18720465x459
2006,two thousand six,6432,AS10e20S22a04S20500S18051S15a38S22a07S18720M538x539S20500462x524S15a38475x512S18051479x514S10e20484x460S22a04486x494S18720520x479S22a07508x507
2007,two thousand seven,136,AS10e20S23c01S18221S15a31S20500S1a520M535x541S10e20520x460S23c01486x483S20500471x530S15a31475x514S18221484x508S1a520465x459
2007,,7394,AS10e20S2f900S22a05S17620S22114S22a07S1a520S2f900M542x535S10e20458x477S17620488x519S1a520521x479S2f900457x466S2f900524x465S22114483x508S22a05467x516S22a07513x515
2008,,7543,AS10e20S17620S17620S1bb20M541x515S10e20458x484S17620480x499S1bb20520x487S17620499x499
2012,,1658,M531x520S10e20469x489S17621491x504S10e00516x490S21e00517x481
2014,,3882,M511x570S10e20492x430S10020491x499S14420489x539S17620490x476
2020,,11440,M516x541S1eb20492x469S22114485x460S1eb20492x522S22114484x514S22a04501x493
2020,,11441,M539x515S1eb20469x495S22114462x486S1eb20515x495S22114508x486S26506498x501
2020,,11442,M533x541S1eb20509x476S22114502x467S22a07502x498S22a04468x496S18251481x509S10e20471x459S15a36469x529S20500469x512
2022,,11539,M535x528S10e50499x472S26606505x501S22f04501x514S1f420465x487S22104471x476
2022,,11540,M539x528S10e50503x472S26606509x501S22f04505x514S1f420469x487S22114462x476
2022,,11543,M546x527S10f20506x473S23004500x509S26506531x505S1f410455x486S22104460x475
2023,,11702,AS1f420S22104S12410S22114M534x515S22104470x486S1f420467x499S12410507x485S22114494x485
2023,,11703,AS1f420S22104S12420S22114M537x517S22104463x490S1f420463x501S12420497x487S22114511x484
2023,,11704,AS1f420S22104S1dc20S11e20M541x515S1dc20491x485S11e20518x485S1f420459x499S22104461x488
2024,"two thousand twenty-four, two-thousand-twenty-four",12118,M541x516S1dc20492x485S14420519x485S1f420460x499S22104462x488
2025,,12276,M520x540S1eb27495x468S22114488x461S1c527495x515S22114481x507
2025,,12277,M521x534S22104492x467S1f420492x478S22114480x499S1c527496x509
21,twenty-one,1926,AS1e020S21800M521x515S1e020498x485S21800478x503
21,twenty one,2726,AS1e020S21802M516x515S1e020493x485S21802483x497
210,,151,M529x516S10e20471x485S10020493x485S17620513x500
22,twenty-two,4674,AS10e50S26606S22f04M518x528S10e50482x472S26606488x501S22f04484x514
22,twenty two,5527,AS10e50S22f04S26606M517x528S10e50484x472S22f04482x514S26606487x501
22,twenty-two,10102,M518x524S10e50482x476S2890a489x509
23,twenty-three,2976,AS1dc10S11e20M524x515S1dc10475x484S11e20501x485
23,twenty three,4591,AS12420S22114M519x517S12420481x487S22114493x484
23,twenty-three,6065,AS1dc20S11e20M525x515S1dc20475x485S11e20502x485
24,twenty four,799,AS1dc10S14420M525x516S1dc10476x486S14420503x485
24,twenty four,3502,AS1dc20S26506S14420M535x515S1dc20464x485S14420513x484S26506492x500
24,twenty-four,4019,AS1dc20S14420M525x516S1dc20476x486S14420503x485
